fee_id,account_id,period,aum,fee_rate,calculated_fee,billed_fee,period_end_date,invoice_date
500286,ACC00286,2025-09,12854895.39,0.0075,8034.31,8032.84,2025-09-30,2025-10-02
500287,ACC00287,2025-09,181733087.36,0.0035,53005.48,53013.1,2025-09-30,2025-10-06
500288,ACC00288,2025-09,242245364.08,0.0035,70654.9,70704.31,2025-09-30,2025-10-06
500289,ACC00289,2025-09,163532406.99,0.006,81766.2,81705.74,2025-09-30,2025-10-05
500290,ACC00290,2025-09,171485988.06,0.0035,50016.75,49973.86,2025-09-30,2025-10-02
500291,ACC00291,2025-09,225165146.71,0.006,112582.57,112669.26,2025-09-30,2025-10-02
500292,ACC00292,2025-09,37573805.0,0.0035,10959.03,10969.62,2025-09-30,2025-10-06
500293,ACC00293,2025-09,207556791.46,0.0045,77833.8,77910.74,2025-09-30,2025-10-05
500294,ACC00294,2025-09,34792233.15,0.0045,13047.09,13055.53,2025-09-30,2025-10-15
500295,ACC00295,2025-09,196182088.65,0.0075,122613.81,122636.22,2025-09-30,2025-10-06
500296,ACC00296,2025-09,232653694.1,0.0035,67857.33,67859.82,2025-09-30,2025-10-03
500297,ACC00297,2025-09,93847382.7,0.006,46923.69,46918.65,2025-09-30,2025-10-14
500298,ACC00298,2025-09,88699605.18,0.006,44349.8,44381.4,2025-09-30,2025-10-07
500299,ACC00299,2025-09,163640763.21,0.0035,47728.56,47705.35,2025-09-30,2025-10-03
500300,ACC00300,2025-09,104267214.48,0.0075,65167.01,65125.86,2025-09-30,2025-10-03
500301,ACC00001,2025-10,222807662.44,0.006,111403.83,111403.65,2025-10-31,2025-11-16
500302,ACC00002,2025-10,143713365.39,0.0045,53892.51,53860.65,2025-10-31,2025-11-02
500303,ACC00003,2025-10,95778867.57,0.0045,35917.08,35937.45,2025-10-31,2025-11-05
500304,ACC00004,2025-10,79909601.57,0.0035,23306.97,23304.89,2025-10-31,2025-11-02
500305,ACC00005,2025-10,102540213.95,0.0045,38452.58,38452.2,2025-10-31,2025-11-04
500306,ACC00006,2025-10,133074573.91,0.006,66537.29,66549.39,2025-10-31,2025-11-02
500307,ACC00007,2025-10,146570685.46,0.0035,42749.78,42741.11,2025-10-31,2025-11-02
500308,ACC00008,2025-10,160858550.04,0.0035,46917.08,46949.91,2025-10-31,2025-11-07
500309,ACC00009,2025-10,244340170.14,0.0045,91627.56,91571.17,2025-10-31,2025-11-04
500310,ACC00010,2025-10,39040446.26,0.0075,24400.28,24399.55,2025-10-31,2025-11-07
500311,ACC00011,2025-10,244618139.25,0.0045,91731.8,91744.0,2025-10-31,2025-11-06
500312,ACC00012,2025-10,191823389.23,0.006,95911.69,95889.1,2025-10-31,2025-11-03
500313,ACC00013,2025-10,170114399.64,0.006,85057.2,85091.92,2025-10-31,2025-11-02
500314,ACC00014,2025-10,214836911.18,0.006,107418.46,107416.78,2025-10-31,2025-11-02
500315,ACC00015,2025-10,142650874.14,0.0045,53494.08,53501.14,2025-10-31,2025-11-08
500316,ACC00016,2025-10,239402880.42,0.0075,149626.8,149623.58,2025-10-31,2025-11-05
500317,ACC00017,2025-10,23078357.34,0.0075,14423.97,14437.57,2025-10-31,2025-11-06
500318,ACC00018,2025-10,31140507.0,0.0045,11677.69,11671.34,2025-10-31,2025-11-06
500319,ACC00019,2025-10,88285574.89,0.0075,55178.48,55214.33,2025-10-31,2025-11-12
500320,ACC00020,2025-10,79740145.33,0.0035,23257.54,23274.42,2025-10-31,2025-11-08
500321,ACC00021,2025-10,164749712.11,0.0045,61781.14,61742.22,2025-10-31,2025-11-02
500322,ACC00022,2025-10,102517776.86,0.006,51258.89,51290.24,2025-10-31,2025-11-02
500323,ACC00023,2025-10,171941629.45,0.0045,64478.11,64521.3,2025-10-31,2025-11-08
500324,ACC00024,2025-10,235368295.79,0.0075,147105.18,147020.66,2025-10-31,2025-11-03
500325,ACC00025,2025-10,228796430.1,0.0075,142997.77,142870.06,2025-10-31,2025-11-04
500326,ACC00026,2025-10,176869961.17,0.0045,66326.24,66282.0,2025-10-31,2025-11-07
500327,ACC00027,2025-10,48292954.89,0.0035,14085.45,14089.63,2025-10-31,2025-11-02
500328,ACC00028,2025-10,64534039.56,0.0075,40333.77,40337.68,2025-10-31,2025-11-14
500329,ACC00029,2025-10,155973431.25,0.006,77986.72,,2025-10-31,2025-11-13
500330,ACC00030,2025-10,158840057.07,0.0045,59565.02,59523.2,2025-10-31,2025-11-03
500331,ACC00031,2025-10,131619922.08,0.006,65809.96,65842.4,2025-10-31,2025-11-04
500332,ACC00032,2025-10,46373962.66,0.006,23186.98,23192.53,2025-10-31,2025-11-05
500333,ACC00033,2025-10,152348627.9,0.006,76174.31,76167.76,2025-10-31,2025-11-06
500334,ACC00034,2025-10,224200705.63,0.0075,140125.44,140253.27,2025-10-31,2025-11-02
500335,ACC00035,2025-10,224161010.28,0.0035,65380.29,73231.57,2025-10-31,2025-11-02
500336,ACC00036,2025-10,153704429.05,0.0075,96065.27,95994.27,2025-10-31,2025-11-07
500337,ACC00037,2025-10,141598611.51,0.0045,53099.48,53136.14,2025-10-31,2025-11-08
500338,ACC00038,2025-10,84084023.75,0.0045,31531.51,31538.65,2025-10-31,2025-11-04
500339,ACC00039,2025-10,185194793.67,0.0075,115746.75,115695.2,2025-10-31,2025-11-08
500340,ACC00040,2025-10,207991696.67,0.0035,60664.24,60613.15,2025-10-31,2025-11-06
500341,ACC00041,2025-10,248109649.29,0.0035,72365.31,72431.04,2025-10-31,2025-11-03
500342,ACC00042,2025-10,2947937.85,0.0045,1105.48,1106.04,2025-10-31,2025-11-08
500343,ACC00043,2025-10,213006135.65,0.0035,62126.79,62134.52,2025-10-31,2025-11-03
500344,ACC00044,2025-10,175488167.38,0.0075,109680.1,109703.26,2025-10-31,2025-11-05
500345,ACC00045,2025-10,63895891.01,0.0035,18636.3,18618.91,2025-10-31,2025-11-02
500346,ACC00046,2025-10,24529666.87,0.0045,9198.63,9190.96,2025-10-31,2025-11-04
500347,ACC00047,2025-10,135971593.6,0.0035,39658.38,39627.74,2025-10-31,2025-11-02
500348,ACC00048,2025-10,227103564.07,0.006,113551.78,113540.23,2025-10-31,2025-11-04
500349,ACC00049,2025-10,24608154.71,0.0035,7177.38,7182.64,2025-10-31,2025-11-03
500350,ACC00050,2025-10,115040771.69,0.0035,33553.56,33562.71,2025-10-31,2025-11-03
500351,ACC00051,2025-10,97007942.88,0.0075,60629.96,60679.37,2025-10-31,2025-11-05
500352,ACC00052,2025-10,175912557.83,0.0035,51307.83,51292.02,2025-10-31,2025-11-03
500353,ACC00053,2025-10,73216832.43,0.0075,45760.52,45806.02,2025-10-31,2025-11-04
500354,ACC00054,2025-10,51598814.08,0.0035,15049.65,15045.7,2025-10-31,2025-11-03
500355,ACC00055,2025-10,54665014.4,0.0035,15943.96,15937.08,2025-10-31,2025-11-08
500356,ACC00056,2025-10,230114208.0,0.0035,67116.64,67179.26,2025-10-31,2025-11-06
500357,ACC00057,2025-10,79072936.08,0.0045,29652.35,29677.08,2025-10-31,2025-11-06
500358,ACC00058,2025-10,133003774.23,0.0045,49876.42,49872.05,2025-10-31,2025-11-05
500359,ACC00059,2025-10,6905381.39,0.006,3452.69,3450.17,2025-10-31,2025-11-08
500360,ACC00060,2025-10,83195790.85,0.006,41597.9,44445.47,2025-10-31,2025-11-04
500361,ACC00061,2025-10,241446389.22,0.0035,70421.86,70375.01,2025-10-31,2025-11-07
500362,ACC00062,2025-10,221066658.19,0.0035,64477.78,64423.65,2025-10-31,2025-11-05
500363,ACC00063,2025-10,167879482.31,0.0035,48964.85,48927.56,2025-10-31,2025-11-03
500364,ACC00064,2025-10,50175132.59,0.006,25087.57,25068.6,2025-10-31,2025-11-02
500365,ACC00065,2025-10,32100508.47,0.0035,9362.65,9363.78,2025-10-31,2025-11-02
500366,ACC00066,2025-10,106666356.78,0.0035,31111.02,31122.22,2025-10-31,2025-11-05
500367,ACC00067,2025-10,240258801.15,0.0035,70075.48,70012.07,2025-10-31,2025-11-04
500368,ACC00068,2025-10,9321111.9,0.0075,5825.69,5821.91,2025-10-31,2025-11-03
500369,ACC00069,2025-10,84885900.7,0.0045,31832.21,31824.92,2025-10-31,2025-11-02
500370,ACC00070,2025-10,114690046.5,0.0075,71681.28,71639.42,2025-10-31,2025-11-03
500371,ACC00071,2025-10,166034745.33,0.0075,103771.72,103753.85,2025-10-31,2025-11-08
500372,ACC00072,2025-10,62793663.41,0.006,31396.83,31400.57,2025-10-31,2025-11-05
500373,ACC00073,2025-10,93728515.99,0.0045,35148.19,35156.01,2025-10-31,2025-11-06
500374,ACC00074,2025-10,133607052.23,0.006,66803.53,66758.21,2025-10-31,2025-11-04
500375,ACC00075,2025-10,77284958.54,0.006,38642.48,38635.22,2025-10-31,2025-11-07
500376,ACC00076,2025-10,49601095.04,0.006,24800.55,24815.88,2025-10-31,2025-11-04
500377,ACC00077,2025-10,65784651.99,0.0035,19187.19,19195.62,2025-10-31,2025-11-07
500378,ACC00078,2025-10,21502110.15,0.0075,13438.82,13446.74,2025-10-31,2025-11-21
500379,ACC00079,2025-10,22695029.71,0.006,11347.51,11337.34,2025-10-31,2025-11-05
500380,ACC00080,2025-10,240328185.66,0.0075,150205.12,150137.0,2025-10-31,2025-11-02
500381,ACC00081,2025-10,36231665.09,0.0075,22644.79,22649.32,2025-10-31,2025-11-06
500382,ACC00082,2025-10,89558552.72,0.0035,26121.24,26119.64,2025-10-31,2025-11-06
500383,ACC00083,2025-10,90131290.21,0.0075,56332.06,56370.41,2025-10-31,2025-11-05
500384,ACC00084,2025-10,134755982.07,0.006,67377.99,67381.3,2025-10-31,2025-11-03
500385,ACC00085,2025-10,50403983.64,0.0045,18901.49,18910.09,2025-10-31,2025-11-07
500386,ACC00086,2025-10,107967675.53,0.0045,40487.88,40523.37,2025-10-31,2025-11-07
500387,ACC00087,2025-10,82954578.44,0.0035,24195.09,24171.44,2025-10-31,2025-11-04
500388,ACC00088,2025-10,113851201.0,0.0045,42694.2,42685.07,2025-10-31,2025-11-03
500389,ACC00089,2025-10,198948460.63,0.0035,58026.63,58042.62,2025-10-31,2025-11-03
500390,ACC00090,2025-10,9786088.71,0.0035,2854.28,2856.85,2025-10-31,2025-11-05
500391,ACC00091,2025-10,96794447.39,0.0035,28231.71,28244.38,2025-10-31,2025-11-07
500392,ACC00092,2025-10,157165019.97,0.0075,98228.14,98170.61,2025-10-31,2025-11-02
500393,ACC00093,2025-10,44777340.53,0.006,22388.67,22401.61,2025-10-31,2025-11-03
500394,ACC00094,2025-10,117279844.78,0.0035,34206.62,34188.79,2025-10-31,2025-11-06
500395,ACC00095,2025-10,77441231.46,0.0035,22587.03,22586.02,2025-10-31,2025-11-02
500396,ACC00096,2025-10,164748882.17,0.0045,61780.83,61724.96,2025-10-31,2025-11-06
500397,ACC00097,2025-10,180285875.02,0.0045,67607.2,67552.49,2025-10-31,2025-11-06
500398,ACC00098,2025-10,189679391.94,0.0045,71129.77,71156.64,2025-10-31,2025-11-04
500399,ACC00099,2025-10,162235882.35,0.0075,101397.43,101384.7,2025-10-31,2025-11-03
500400,ACC00100,2025-10,81342530.31,0.0045,30503.45,30477.0,2025-10-31,2025-11-05
500401,ACC00101,2025-10,53476812.67,0.0075,33423.01,33435.81,2025-10-31,2025-11-06
500402,ACC00102,2025-10,249005605.46,0.0045,93377.1,93359.77,2025-10-31,2025-11-06
500403,ACC00103,2025-10,208228167.78,0.0035,60733.22,60743.27,2025-10-31,2025-11-03
500404,ACC00104,2025-10,216220131.92,0.0045,81082.55,81087.3,2025-10-31,2025-11-07
500405,ACC00105,2025-10,217618490.88,0.0035,63472.06,,2025-10-31,2025-11-07
500406,ACC00106,2025-10,97549722.17,0.006,48774.86,48808.1,2025-10-31,2025-11-11
500407,ACC00107,2025-10,158939281.91,0.0035,46357.29,46369.31,2025-10-31,2025-11-03
500408,ACC00108,2025-10,85137568.91,0.0045,31926.59,31894.69,2025-10-31,2025-11-02
500409,ACC00109,2025-10,247973382.17,0.0045,92990.02,92915.55,2025-10-31,2025-11-05
500410,ACC00110,2025-10,2974622.42,0.0035,867.6,867.41,2025-10-31,2025-11-04
500411,ACC00111,2025-10,137248067.35,0.006,68624.03,68579.29,2025-10-31,2025-11-13
500412,ACC00112,2025-10,112390980.37,0.0045,42146.62,42161.73,2025-10-31,2025-11-03
500413,ACC00113,2025-10,178370529.25,0.0035,52024.74,51973.76,2025-10-31,2025-11-08
500414,ACC00114,2025-10,145644026.67,0.006,72822.01,72857.76,2025-10-31,2025-11-03
500415,ACC00115,2025-10,76308740.28,0.0035,22256.72,22243.69,2025-10-31,2025-11-03
500416,ACC00116,2025-10,229444448.54,0.0035,66921.3,66947.31,2025-10-31,2025-11-08
500417,ACC00117,2025-10,17376257.28,0.0045,6516.1,6510.41,2025-10-31,2025-11-02
500418,ACC00118,2025-10,26844490.0,0.0075,16777.81,16771.89,2025-10-31,2025-11-06
500419,ACC00119,2025-10,249145615.2,0.0075,155716.01,155641.08,2025-10-31,2025-11-05
500420,ACC00120,2025-10,160587405.72,0.0045,60220.28,60203.7,2025-10-31,2025-11-05
500421,ACC00121,2025-10,196965447.22,0.0075,123103.4,123179.65,2025-10-31,2025-11-02
500422,ACC00122,2025-10,216330410.02,0.0035,63096.37,63064.39,2025-10-31,2025-11-04
500423,ACC00123,2025-10,205483796.35,0.0075,128427.37,128371.03,2025-10-31,2025-11-04
500424,ACC00124,2025-10,12399240.7,0.0035,3616.45,3615.07,2025-10-31,2025-11-07
500425,ACC00125,2025-10,196241872.1,0.006,98120.94,98143.54,2025-10-31,2025-11-04
500426,ACC00126,2025-10,64661384.86,0.006,32330.69,32338.11,2025-10-31,2025-11-03
500427,ACC00127,2025-10,59824343.48,0.0075,37390.21,37359.93,2025-10-31,2025-11-08
500428,ACC00128,2025-10,2470001.51,0.0045,926.25,926.82,2025-10-31,2025-11-05
500429,ACC00129,2025-10,210446037.24,0.006,105223.02,105203.1,2025-10-31,2025-11-07
500430,ACC00130,2025-10,129554285.27,0.0035,37786.67,37762.96,2025-10-31,2025-11-04
500431,ACC00131,2025-10,123220604.93,0.0035,35939.34,35928.35,2025-10-31,2025-11-07
500432,ACC00132,2025-10,17690912.42,0.0075,11056.82,11065.49,2025-10-31,2025-11-02
500433,ACC00133,2025-10,125516832.08,0.0045,47068.81,47107.3,2025-10-31,2025-11-07
500434,ACC00134,2025-10,64107744.85,0.006,32053.87,32084.86,2025-10-31,2025-11-03
500435,ACC00135,2025-10,248722709.04,0.0035,72544.12,72540.19,2025-10-31,2025-11-04
500436,ACC00136,2025-10,179331626.7,0.006,89665.81,89739.94,2025-10-31,2025-11-06
500437,ACC00137,2025-10,175802098.74,0.006,87901.05,87911.88,2025-10-31,2025-11-07
500438,ACC00138,2025-10,100593507.61,0.0035,29339.77,29342.61,2025-10-31,2025-11-02
500439,ACC00139,2025-10,20265158.92,0.0045,7599.43,7592.89,2025-10-31,2025-11-06
500440,ACC00140,2025-10,41903374.48,0.0075,26189.61,26177.45,2025-10-31,2025-11-05
500441,ACC00141,2025-10,162529038.42,0.006,81264.52,81340.62,2025-10-31,2025-11-03
500442,ACC00142,2025-10,192393992.47,0.0035,56114.91,56076.32,2025-10-31,2025-11-03
500443,ACC00143,2025-10,8862135.79,0.006,4431.07,4435.26,2025-10-31,2025-11-05
500444,ACC00144,2025-10,4672082.11,0.006,2336.04,2334.01,2025-10-31,2025-11-03
500445,ACC00145,2025-10,150717830.58,0.006,75358.92,75327.32,2025-10-31,2025-11-02
500446,ACC00146,2025-10,40839970.62,0.0075,25524.98,25515.63,2025-10-31,2025-11-07
500447,ACC00147,2025-10,129474927.24,0.0075,80921.83,80889.32,2025-10-31,2025-11-08
500448,ACC00148,2025-10,206641091.59,0.0045,77490.41,77516.06,2025-10-31,2025-11-07
500449,ACC00149,2025-10,129658238.53,0.0045,48621.84,48574.35,2025-10-31,2025-11-07
500450,ACC00150,2025-10,138746269.59,0.006,69373.13,69348.04,2025-10-31,2025-11-04
500451,ACC00151,2025-10,12217025.85,0.0045,4581.38,4582.02,2025-10-31,2025-11-02
500452,ACC00152,2025-10,143814021.61,0.0075,89883.76,89942.76,2025-10-31,2025-11-04
500453,ACC00153,2025-10,195867624.57,0.0035,57128.06,57129.1,2025-10-31,2025-11-07
500454,ACC00154,2025-10,183817004.48,0.006,91908.5,91964.56,2025-10-31,2025-11-04
500455,ACC00155,2025-10,170997947.58,0.0035,49874.4,49878.29,2025-10-31,2025-11-07
500456,ACC00156,2025-10,15575245.92,0.0045,5840.72,5843.43,2025-10-31,2025-11-03
500457,ACC00157,2025-10,41542877.24,0.006,20771.44,20782.25,2025-10-31,2025-11-02
500458,ACC00158,2025-10,78932788.1,0.006,39466.39,39433.06,2025-10-31,2025-11-04
500459,ACC00159,2025-10,195668383.07,0.0045,73375.64,73384.82,2025-10-31,2025-11-04
500460,ACC00160,2025-10,216719920.46,0.0075,135449.95,135394.73,2025-10-31,2025-11-07
500461,ACC00161,2025-10,142759997.82,0.0075,89225.0,89301.73,2025-10-31,2025-11-06
500462,ACC00162,2025-10,149707513.56,0.0035,43664.69,43694.53,2025-10-31,2025-11-05
500463,ACC00163,2025-10,85485120.98,0.006,42742.56,42741.88,2025-10-31,2025-11-02
500464,ACC00164,2025-10,249864449.6,0.0075,156165.28,156082.56,2025-10-31,2025-11-02
500465,ACC00165,2025-10,162585212.23,0.0035,47420.69,47414.29,2025-10-31,2025-11-02
500466,ACC00166,2025-10,96825297.02,0.0045,36309.49,36321.93,2025-10-31,2025-11-19
500467,ACC00167,2025-10,219969531.27,0.0035,64157.78,64120.12,2025-10-31,2025-11-02
500468,ACC00168,2025-10,12400853.49,0.0045,4650.32,4646.01,2025-10-31,2025-11-06
500469,ACC00169,2025-10,68870836.67,0.0035,20087.33,20087.38,2025-10-31,2025-11-08
500470,ACC00170,2025-10,171163225.94,0.0045,64186.21,64208.97,2025-10-31,2025-11-06
500471,ACC00171,2025-10,35390144.22,0.0075,22118.84,22097.24,2025-10-31,2025-11-03
500472,ACC00172,2025-10,237368423.7,0.0075,148355.26,148212.27,2025-10-31,2025-11-08
500473,ACC00173,2025-10,125774040.48,0.0035,36684.1,36686.18,2025-10-31,2025-11-02
500474,ACC00174,2025-10,134691253.03,0.0075,84182.03,84252.91,2025-10-31,2025-11-06
500475,ACC00175,2025-10,110920845.35,0.006,55460.42,55505.09,2025-10-31,2025-11-06
500476,ACC00176,2025-10,133303673.67,0.0045,49988.88,50005.88,2025-10-31,2025-11-05
500477,ACC00177,2025-10,195335220.57,0.0045,73250.71,73243.55,2025-10-31,2025-11-05
500478,ACC00178,2025-10,61809354.78,0.006,30904.68,30927.24,2025-10-31,2025-11-08
500479,ACC00179,2025-10,143747309.05,0.0035,41926.3,41921.03,2025-10-31,2025-11-08
500480,ACC00180,2025-10,191491519.19,0.0045,71809.32,71743.99,2025-10-31,2025-11-03
500481,ACC00181,2025-10,156675545.93,0.0075,97922.22,97880.78,2025-10-31,2025-11-08
500482,ACC00182,2025-10,231679103.43,0.0035,67573.07,67512.95,2025-10-31,2025-11-06
500483,ACC00183,2025-10,160587246.56,0.0035,46837.95,46794.92,2025-10-31,2025-11-21
500484,ACC00184,2025-10,68445813.3,0.0075,42778.63,42818.02,2025-10-31,2025-11-06
500485,ACC00185,2025-10,87591411.43,0.0035,25547.5,25541.28,2025-10-31,2025-11-03
500486,ACC00186,2025-10,191346369.09,0.0035,55809.36,55791.99,2025-10-31,2025-11-04
500487,ACC00187,2025-10,167764706.25,0.0045,62911.76,62887.77,2025-10-31,2025-11-04
500488,ACC00188,2025-10,198271658.61,0.0075,123919.79,123973.79,2025-10-31,2025-11-03
500489,ACC00189,2025-10,96763378.24,0.0035,28222.65,28197.97,2025-10-31,2025-11-04
500490,ACC00190,2025-10,92670444.21,0.006,46335.22,46355.13,2025-10-31,2025-11-06
500491,ACC00191,2025-10,206933321.88,0.0075,129333.33,129432.38,2025-10-31,2025-11-07
500492,ACC00192,2025-10,133223614.52,0.0075,83264.76,83326.11,2025-10-31,2025-11-05
500493,ACC00193,2025-10,47651015.36,0.0075,29781.88,29805.51,2025-10-31,2025-11-04
500494,ACC00194,2025-10,57761392.07,0.0075,36100.87,36075.84,2025-10-31,2025-11-06
500495,ACC00195,2025-10,120172160.95,0.0035,35050.21,35076.09,2025-10-31,2025-11-02
500496,ACC00196,2025-10,157285244.57,0.0035,45874.86,45874.13,2025-10-31,2025-11-06
500497,ACC00197,2025-10,23347965.0,0.0035,6809.82,6807.06,2025-10-31,2025-11-07
500498,ACC00198,2025-10,165819128.12,0.006,82909.56,82858.4,2025-10-31,2025-11-07
500499,ACC00199,2025-10,157800357.28,0.0045,59175.13,59191.6,2025-10-31,2025-11-02
500500,ACC00200,2025-10,20003085.88,0.006,10001.54,9995.77,2025-10-31,2025-11-16
500501,ACC00201,2025-10,180862661.61,0.0035,52751.61,52712.13,2025-10-31,2025-11-05
500502,ACC00202,2025-10,17950342.87,0.0035,5235.52,5235.11,2025-10-31,2025-11-04
500503,ACC00203,2025-10,92029877.31,0.006,46014.94,46010.95,2025-10-31,2025-11-07
500504,ACC00204,2025-10,237938813.01,0.006,118969.41,118897.15,2025-10-31,2025-11-08
500505,ACC00205,2025-10,18681702.6,0.0045,7005.64,7005.55,2025-10-31,2025-11-07
500506,ACC00206,2025-10,162456373.66,0.0035,47383.11,47400.28,2025-10-31,2025-11-06
500507,ACC00207,2025-10,47232097.23,0.0075,29520.06,29491.96,2025-10-31,2025-11-08
500508,ACC00208,2025-10,143858036.48,0.0045,53946.76,53995.87,2025-10-31,2025-11-07
500509,ACC00209,2025-10,80364311.85,0.0045,30136.62,33203.31,2025-10-31,2025-11-08
500510,ACC00210,2025-10,27072307.54,0.0035,7896.09,7889.24,2025-10-31,2025-11-08
500511,ACC00211,2025-10,3440972.04,0.0075,2150.61,2149.51,2025-10-31,2025-11-04
500512,ACC00212,2025-10,5251872.15,0.0075,3282.42,3283.39,2025-10-31,2025-11-03
500513,ACC00213,2025-10,15101850.98,0.0075,9438.66,9433.48,2025-10-31,2025-11-08
500514,ACC00214,2025-10,156505810.23,0.0045,58689.68,58656.36,2025-10-31,2025-11-07
500515,ACC00215,2025-10,231363729.76,0.0045,86761.4,86770.35,2025-10-31,2025-11-05
500516,ACC00216,2025-10,71265443.03,0.0035,20785.75,20793.12,2025-10-31,2025-11-02
500517,ACC00217,2025-10,17468070.73,0.006,8734.04,8732.53,2025-10-31,2025-11-04
500518,ACC00218,2025-10,36078745.8,0.0075,22549.22,22559.81,2025-10-31,2025-11-08
500519,ACC00219,2025-10,203140569.79,0.0045,76177.71,76121.94,2025-10-31,2025-11-08
500520,ACC00220,2025-10,49060795.51,0.0035,14309.4,14307.08,2025-10-31,2025-11-03
500521,ACC00221,2025-10,194103604.61,0.006,97051.8,97084.29,2025-10-31,2025-11-06
500522,ACC00222,2025-10,170562804.28,0.0035,49747.48,53352.77,2025-10-31,2025-11-02
500523,ACC00223,2025-10,165012541.66,0.006,82506.27,89489.94,2025-10-31,2025-11-08
500524,ACC00224,2025-10,163064235.35,0.0035,47560.4,47607.33,2025-10-31,2025-11-04
500525,ACC00225,2025-10,122791816.15,0.0075,76744.89,76671.79,2025-10-31,2025-11-16
500526,ACC00226,2025-10,77415184.88,0.0045,29030.69,29027.07,2025-10-31,2025-11-04
500527,ACC00227,2025-10,137155202.36,0.006,68577.6,68555.59,2025-10-31,2025-11-06
500528,ACC00228,2025-10,71267224.29,0.006,35633.61,35663.95,2025-10-31,2025-11-03
500529,ACC00229,2025-10,84548569.31,0.0035,24660.0,,2025-10-31,2025-11-02
500530,ACC00230,2025-10,240461550.84,0.0045,90173.08,90199.49,2025-10-31,2025-11-08
500531,ACC00231,2025-10,14334756.42,0.006,7167.38,7163.76,2025-10-31,2025-11-04
500532,ACC00232,2025-10,184887597.25,0.0035,53925.55,53877.81,2025-10-31,2025-11-06
500533,ACC00233,2025-10,41894039.95,0.006,20947.02,20965.36,2025-10-31,2025-11-04
500534,ACC00234,2025-10,240256076.34,0.0045,90096.03,90085.48,2025-10-31,2025-11-04
500535,ACC00235,2025-10,62847451.12,0.0045,23567.79,23588.06,2025-10-31,2025-11-07
500536,ACC00236,2025-10,46859170.12,0.006,23429.59,23447.33,2025-10-31,2025-11-08
500537,ACC00237,2025-10,178066182.87,0.006,89033.09,89081.79,2025-10-31,2025-11-07
500538,ACC00238,2025-10,54291166.75,0.0045,20359.19,20375.32,2025-10-31,2025-11-07
500539,ACC00239,2025-10,130613404.73,0.0075,81633.38,81695.32,2025-10-31,2025-11-08
500540,ACC00240,2025-10,174310802.01,0.0075,108944.25,108866.16,2025-10-31,2025-11-06
500541,ACC00241,2025-10,86210937.08,0.006,43105.47,43141.98,2025-10-31,2025-11-05
500542,ACC00242,2025-10,12602044.7,0.006,6301.02,6305.4,2025-10-31,2025-11-03
