movement_id,account_id,movement_type,amount,movement_date,approver_1,approver_2,custodian_match_flag
1100356,ACC00213,Wire In,135408.47,2025-10-02,APPR012,APPR014,True
1100357,ACC00655,Wire Out,432591.34,2025-10-02,APPR001,APPR003,True
1100358,ACC00657,Wire In,405168.86,2025-10-02,APPR002,APPR004,True
1100359,ACC00879,Wire In,45127.92,2025-10-02,APPR011,,True
1100360,ACC00142,Wire In,20961.67,2025-10-02,APPR014,APPR013,True
1100361,ACC00450,Wire In,26316.71,2025-10-02,APPR010,,True
1100362,ACC00681,Collateral Pledge,187118.38,2025-10-02,APPR012,APPR008,True
1100363,ACC00192,Wire In,350017.69,2025-10-02,APPR014,,True
1100364,ACC00061,Collateral Return,196987.38,2025-10-02,APPR004,,False
1100365,ACC00135,Collateral Pledge,109208.11,2025-10-03,APPR006,APPR013,True
1100366,ACC00098,Wire Out,185480.41,2025-10-03,APPR011,,True
1100367,ACC00678,Collateral Pledge,199460.79,2025-10-03,APPR003,,True
1100368,ACC00005,Wire In,41197.33,2025-10-03,APPR003,,True
1100369,ACC00182,Collateral Pledge,15384.19,2025-10-03,APPR009,APPR012,True
1100370,ACC00674,Collateral Pledge,994850.58,2025-10-03,APPR002,APPR007,True
1100371,ACC00075,Collateral Pledge,490296.43,2025-10-03,APPR007,APPR011,True
1100372,ACC00167,Collateral Pledge,76077.59,2025-10-03,APPR004,,True
1100373,ACC00490,Collateral Pledge,129023.78,2025-10-03,APPR012,,True
1100374,ACC00885,Wire Out,122414.57,2025-10-03,APPR010,APPR011,True
1100375,ACC00167,Wire Out,105400.38,2025-10-03,APPR003,APPR006,True
1100376,ACC00204,Wire Out,103933.77,2025-10-03,APPR011,APPR004,True
1100377,ACC00211,Collateral Pledge,6890.31,2025-10-03,APPR007,,True
1100378,ACC00708,Collateral Return,456121.93,2025-10-03,APPR014,APPR003,True
1100379,ACC00325,Wire Out,231356.69,2025-10-03,APPR001,APPR012,True
1100380,ACC00120,Collateral Pledge,28221.19,2025-10-03,APPR014,APPR005,True
1100381,ACC00641,Collateral Return,232946.43,2025-10-03,APPR012,,True
1100382,ACC00811,Wire Out,109088.36,2025-10-03,APPR004,,True
1100383,ACC00494,Wire In,123354.27,2025-10-06,APPR013,APPR003,True
1100384,ACC00853,Wire Out,7734.71,2025-10-06,APPR009,APPR002,True
1100385,ACC00786,Collateral Pledge,83363.92,2025-10-06,APPR008,,True
1100386,ACC00822,Wire Out,14172.44,2025-10-06,APPR002,,True
1100387,ACC00455,Collateral Return,15626.97,2025-10-06,APPR004,,True
1100388,ACC00354,Wire Out,11646.36,2025-10-06,APPR010,APPR012,True
1100389,ACC00246,Collateral Pledge,50217.65,2025-10-06,APPR004,,True
1100390,ACC00264,Collateral Return,3891120.0,2025-10-06,APPR007,APPR005,True
1100391,ACC00659,Wire In,39103.45,2025-10-06,APPR008,APPR005,True
1100392,ACC00175,Wire In,140182.75,2025-10-06,APPR014,APPR011,True
1100393,ACC00296,Wire In,38671.67,2025-10-06,APPR001,,True
1100394,ACC00314,Collateral Return,19261.78,2025-10-06,APPR010,,True
1100395,ACC00553,Wire In,158161.34,2025-10-06,APPR002,APPR012,False
1100396,ACC00085,Wire In,154113.59,2025-10-06,APPR013,APPR010,True
1100397,ACC00208,Collateral Return,194488.05,2025-10-07,APPR008,APPR011,True
1100398,ACC00360,Collateral Pledge,48804.23,2025-10-07,APPR009,,True
1100399,ACC00727,Wire Out,9336.32,2025-10-07,APPR003,APPR011,True
1100400,ACC00304,Collateral Pledge,3224460.28,2025-10-07,APPR014,APPR007,True
1100401,ACC00354,Collateral Return,343591.52,2025-10-07,APPR002,APPR005,True
1100402,ACC00755,Wire In,127464.85,2025-10-07,APPR009,,True
1100403,ACC00420,Collateral Return,80879.6,2025-10-07,APPR005,,True
1100404,ACC00829,Wire In,56279.05,2025-10-07,APPR005,,True
1100405,ACC00344,Collateral Return,274559.06,2025-10-07,APPR006,APPR002,True
1100406,ACC00354,Collateral Pledge,113388.88,2025-10-07,APPR007,,True
1100407,ACC00418,Wire In,134557.05,2025-10-07,APPR012,APPR002,True
1100408,ACC00217,Collateral Pledge,188641.88,2025-10-07,APPR006,,True
1100409,ACC00084,Collateral Pledge,313153.83,2025-10-07,APPR013,APPR003,True
1100410,ACC00235,Wire Out,128750.97,2025-10-07,APPR003,APPR001,True
1100411,ACC00768,Wire In,21507.4,2025-10-07,APPR001,,True
1100412,ACC00758,Collateral Pledge,209379.58,2025-10-08,APPR005,APPR009,True
1100413,ACC00426,Wire In,46194.34,2025-10-08,APPR011,APPR010,True
1100414,ACC00688,Wire In,16689.7,2025-10-08,APPR013,,True
1100415,ACC00031,Collateral Pledge,19518.4,2025-10-08,APPR012,,True
1100416,ACC00582,Wire In,14085.19,2025-10-08,APPR012,,True
1100417,ACC00300,Collateral Return,906454.02,2025-10-08,APPR011,APPR003,True
1100418,ACC00803,Wire Out,100562.22,2025-10-08,APPR008,,True
1100419,ACC00486,Wire Out,8643.9,2025-10-08,APPR002,,True
1100420,ACC00021,Wire In,395393.71,2025-10-08,APPR010,APPR013,True
1100421,ACC00556,Collateral Return,54795.8,2025-10-08,APPR009,,True
1100422,ACC00822,Collateral Return,206432.66,2025-10-08,APPR003,APPR008,True
1100423,ACC00722,Wire In,72519.0,2025-10-08,APPR004,APPR001,True
1100424,ACC00716,Wire In,785860.83,2025-10-08,APPR001,APPR014,True
1100425,ACC00677,Collateral Pledge,42872.83,2025-10-09,APPR010,APPR009,True
1100426,ACC00156,Wire Out,166350.31,2025-10-09,APPR003,APPR013,True
1100427,ACC00495,Collateral Pledge,1110397.4,2025-10-09,APPR007,APPR010,True
1100428,ACC00330,Collateral Return,164166.12,2025-10-09,APPR001,,True
1100429,ACC00130,Collateral Return,53406.88,2025-10-09,APPR002,,True
1100430,ACC00475,Collateral Pledge,146411.48,2025-10-09,APPR008,APPR011,True
1100431,ACC00541,Wire Out,513933.17,2025-10-09,APPR008,APPR003,True
1100432,ACC00535,Wire In,25995.55,2025-10-09,APPR001,,True
1100433,ACC00741,Collateral Return,51444.03,2025-10-09,APPR001,APPR013,True
1100434,ACC00808,Wire Out,15105.11,2025-10-09,APPR014,APPR008,True
1100435,ACC00754,Collateral Pledge,799346.3,2025-10-09,APPR007,APPR013,True
1100436,ACC00737,Wire In,247228.25,2025-10-09,APPR008,APPR014,True
1100437,ACC00106,Collateral Return,146557.2,2025-10-09,APPR007,,True
1100438,ACC00642,Collateral Return,40307.25,2025-10-09,APPR011,,True
1100439,ACC00760,Wire Out,144965.68,2025-10-10,APPR008,,True
1100440,ACC00035,Wire In,199497.9,2025-10-10,APPR005,APPR007,True
1100441,ACC00777,Collateral Return,55655.94,2025-10-10,APPR012,,True
1100442,ACC00337,Collateral Return,74436.68,2025-10-10,APPR010,,True
1100443,ACC00647,Wire Out,59177.89,2025-10-10,APPR014,APPR009,True
1100444,ACC00382,Collateral Pledge,19135.38,2025-10-10,APPR012,,True
1100445,ACC00194,Wire Out,86616.89,2025-10-10,APPR009,APPR012,True
1100446,ACC00644,Wire In,113605.72,2025-10-10,APPR003,,True
1100447,ACC00760,Wire Out,124962.33,2025-10-10,APPR001,,True
1100448,ACC00232,Collateral Pledge,25446.21,2025-10-10,APPR007,,True
1100449,ACC00705,Wire In,287092.95,2025-10-10,APPR010,APPR003,True
1100450,ACC00723,Collateral Return,35683.66,2025-10-10,APPR002,APPR009,True
1100451,ACC00894,Collateral Return,27060.63,2025-10-10,APPR003,,True
1100452,ACC00264,Wire In,79944.54,2025-10-10,APPR006,,True
1100453,ACC00820,Wire In,26609.24,2025-10-10,APPR006,,True
1100454,ACC00018,Collateral Pledge,118868.68,2025-10-10,APPR010,,True
1100455,ACC00521,Wire Out,349092.23,2025-10-10,APPR005,APPR003,True
1100456,ACC00103,Wire Out,77120.77,2025-10-10,APPR006,APPR001,True
1100457,ACC00315,Collateral Pledge,75813.19,2025-10-10,APPR002,APPR014,True
1100458,ACC00852,Collateral Pledge,430732.48,2025-10-10,APPR004,APPR012,True
1100459,ACC00464,Collateral Return,73765.36,2025-10-10,APPR010,APPR008,True
1100460,ACC00045,Collateral Return,28450.35,2025-10-13,APPR001,,True
1100461,ACC00584,Wire Out,166707.44,2025-10-13,APPR012,,True
1100462,ACC00724,Collateral Return,39359.87,2025-10-13,APPR013,,True
1100463,ACC00397,Collateral Return,767708.1,2025-10-13,APPR009,APPR004,True
1100464,ACC00127,Wire Out,20486.83,2025-10-13,APPR010,APPR012,True
1100465,ACC00533,Wire Out,153648.94,2025-10-13,APPR004,APPR006,False
1100466,ACC00117,Collateral Return,114304.41,2025-10-13,APPR013,APPR008,True
1100467,ACC00451,Wire Out,32988.75,2025-10-13,APPR011,APPR005,True
1100468,ACC00380,Collateral Pledge,11460.73,2025-10-13,APPR013,APPR012,True
1100469,ACC00403,Collateral Pledge,75946.57,2025-10-13,APPR003,,True
1100470,ACC00477,Wire Out,141500.89,2025-10-13,APPR003,APPR008,True
1100471,ACC00518,Wire Out,109036.95,2025-10-13,APPR002,,True
1100472,ACC00515,Collateral Return,527653.98,2025-10-13,APPR010,APPR011,True
1100473,ACC00043,Wire In,1308205.63,2025-10-13,APPR006,APPR011,True
1100474,ACC00470,Wire In,57388.8,2025-10-13,APPR008,,True
1100475,ACC00438,Collateral Return,123668.14,2025-10-13,APPR009,,True
1100476,ACC00797,Wire In,48598.98,2025-10-13,APPR009,,True
1100477,ACC00607,Collateral Pledge,60303.15,2025-10-14,APPR003,,True
1100478,ACC00751,Collateral Return,105323.82,2025-10-14,APPR009,,True
1100479,ACC00243,Wire Out,485479.15,2025-10-14,APPR010,APPR012,True
1100480,ACC00295,Wire Out,57932.93,2025-10-14,APPR004,APPR006,True
1100481,ACC00223,Collateral Return,94904.08,2025-10-14,APPR007,,True
1100482,ACC00669,Wire In,205247.98,2025-10-14,APPR008,,True
1100483,ACC00592,Collateral Pledge,62437.73,2025-10-14,APPR014,,True
1100484,ACC00379,Collateral Pledge,262983.15,2025-10-14,APPR011,APPR012,True
1100485,ACC00377,Collateral Pledge,145145.75,2025-10-14,APPR008,APPR009,True
1100486,ACC00001,Collateral Pledge,31514.32,2025-10-14,APPR004,APPR005,True
1100487,ACC00777,Wire Out,7165.12,2025-10-14,APPR009,APPR005,True
1100488,ACC00848,Collateral Return,3772.04,2025-10-14,APPR012,,True
1100489,ACC00030,Wire Out,42525.59,2025-10-14,APPR011,,True
1100490,ACC00371,Collateral Pledge,490475.35,2025-10-14,APPR013,APPR010,True
1100491,ACC00122,Collateral Pledge,78956.37,2025-10-14,APPR001,,True
1100492,ACC00418,Collateral Pledge,57457.22,2025-10-14,APPR009,APPR002,True
1100493,ACC00399,Wire Out,44401.13,2025-10-14,APPR014,APPR001,True
1100494,ACC00885,Collateral Pledge,27999.84,2025-10-14,APPR004,APPR010,True
1100495,ACC00159,Collateral Return,70609.8,2025-10-15,APPR014,,True
1100496,ACC00742,Collateral Return,148517.47,2025-10-15,APPR007,APPR008,True
1100497,ACC00334,Collateral Return,130215.6,2025-10-15,APPR007,APPR013,True
1100498,ACC00895,Wire Out,5435.31,2025-10-15,APPR006,APPR003,True
1100499,ACC00267,Collateral Pledge,176849.71,2025-10-15,APPR012,APPR004,True
1100500,ACC00247,Collateral Return,32451.47,2025-10-15,APPR002,APPR011,True
1100501,ACC00410,Collateral Pledge,56913.63,2025-10-15,APPR011,APPR010,True
1100502,ACC00681,Wire In,426279.77,2025-10-15,APPR010,APPR014,True
1100503,ACC00785,Collateral Return,12282.63,2025-10-15,APPR008,,True
1100504,ACC00059,Collateral Pledge,136306.01,2025-10-15,APPR005,APPR001,True
1100505,ACC00067,Collateral Return,18754.27,2025-10-16,APPR012,,True
1100506,ACC00356,Collateral Pledge,145113.25,2025-10-16,APPR001,,True
1100507,ACC00841,Collateral Pledge,529848.32,2025-10-16,APPR014,APPR007,True
1100508,ACC00364,Wire Out,178011.0,2025-10-16,APPR011,,True
1100509,ACC00803,Collateral Return,625441.16,2025-10-16,APPR004,APPR010,True
1100510,ACC00657,Collateral Pledge,51497.38,2025-10-16,APPR008,APPR011,True
1100511,ACC00718,Collateral Pledge,9737.16,2025-10-16,APPR014,APPR005,True
1100512,ACC00618,Collateral Return,180503.32,2025-10-16,APPR004,APPR006,True
1100513,ACC00259,Collateral Return,132414.05,2025-10-16,APPR012,APPR007,True
1100514,ACC00793,Wire In,88052.92,2025-10-16,APPR008,APPR012,True
1100515,ACC00801,Collateral Pledge,82836.38,2025-10-16,APPR007,APPR006,True
1100516,ACC00393,Collateral Pledge,62471.1,2025-10-16,APPR002,APPR009,True
1100517,ACC00747,Wire In,13118.02,2025-10-16,APPR010,APPR007,True
1100518,ACC00655,Wire Out,207147.8,2025-10-16,APPR011,,True
1100519,ACC00262,Collateral Return,4680.55,2025-10-17,APPR009,,True
1100520,ACC00284,Collateral Pledge,1752902.15,2025-10-17,APPR014,APPR005,True
1100521,ACC00897,Collateral Pledge,114419.39,2025-10-17,APPR007,APPR012,True
1100522,ACC00030,Wire Out,532118.49,2025-10-17,APPR002,APPR001,True
1100523,ACC00582,Wire In,199222.71,2025-10-17,APPR002,,True
1100524,ACC00126,Collateral Return,64926.0,2025-10-17,APPR012,APPR005,True
1100525,ACC00647,Wire Out,73298.49,2025-10-17,APPR011,APPR004,True
1100526,ACC00267,Wire Out,12553.58,2025-10-17,APPR005,,True
1100527,ACC00775,Wire In,15851.2,2025-10-17,APPR013,APPR011,True
1100528,ACC00767,Wire Out,71233.27,2025-10-17,APPR001,,True
1100529,ACC00656,Collateral Pledge,558005.59,2025-10-17,APPR001,APPR011,True
1100530,ACC00108,Collateral Return,261119.65,2025-10-17,APPR006,APPR009,True
1100531,ACC00843,Collateral Pledge,197410.62,2025-10-17,APPR010,APPR005,True
1100532,ACC00092,Wire In,258177.75,2025-10-17,APPR007,APPR013,True
1100533,ACC00210,Collateral Pledge,1878807.55,2025-10-17,APPR010,APPR008,True
1100534,ACC00791,Collateral Return,66938.55,2025-10-17,APPR008,APPR002,True
1100535,ACC00302,Wire Out,128689.52,2025-10-17,APPR006,APPR002,True
1100536,ACC00230,Collateral Return,101516.91,2025-10-17,APPR014,,True
1100537,ACC00167,Wire Out,150586.75,2025-10-17,APPR012,,True
1100538,ACC00316,Collateral Pledge,84869.89,2025-10-20,APPR013,,True
1100539,ACC00212,Collateral Pledge,94659.76,2025-10-20,APPR002,,True
1100540,ACC00077,Wire Out,255010.07,2025-10-20,APPR014,APPR001,True
1100541,ACC00683,Collateral Pledge,5816.13,2025-10-20,APPR006,,True
1100542,ACC00267,Collateral Return,35513.29,2025-10-20,APPR005,,True
1100543,ACC00887,Collateral Return,18977.88,2025-10-20,APPR001,,True
1100544,ACC00582,Collateral Pledge,59803.04,2025-10-20,APPR013,,True
1100545,ACC00768,Collateral Return,424828.33,2025-10-20,APPR012,APPR002,True
1100546,ACC00275,Wire Out,451175.39,2025-10-20,APPR004,APPR008,True
1100547,ACC00664,Collateral Pledge,22264.23,2025-10-20,APPR009,,True
1100548,ACC00375,Collateral Return,49575.07,2025-10-20,APPR003,APPR006,True
1100549,ACC00173,Collateral Pledge,159602.5,2025-10-20,APPR013,APPR007,True
1100550,ACC00824,Collateral Return,123304.75,2025-10-20,APPR009,,True
1100551,ACC00581,Collateral Return,598523.2,2025-10-20,APPR012,APPR009,True
1100552,ACC00699,Collateral Pledge,69381.31,2025-10-20,APPR005,APPR011,True
1100553,ACC00290,Wire Out,24245.25,2025-10-20,APPR010,,True
1100554,ACC00773,Wire Out,411645.9,2025-10-20,APPR014,APPR001,True
1100555,ACC00871,Wire Out,281295.11,2025-10-20,APPR004,APPR013,True
1100556,ACC00713,Collateral Pledge,14679.97,2025-10-20,APPR005,,True
1100557,ACC00360,Wire In,130825.69,2025-10-21,APPR006,,True
1100558,ACC00329,Collateral Pledge,28818.9,2025-10-21,APPR001,,True
1100559,ACC00880,Wire Out,18820.68,2025-10-21,APPR009,,True
1100560,ACC00841,Collateral Return,247835.1,2025-10-21,APPR003,,True
1100561,ACC00241,Wire In,86108.03,2025-10-21,APPR011,,True
1100562,ACC00441,Wire Out,55212.54,2025-10-21,APPR012,,True
1100563,ACC00197,Wire Out,87664.44,2025-10-21,APPR004,,True
1100564,ACC00302,Wire Out,3498587.78,2025-10-21,APPR012,APPR010,True
1100565,ACC00776,Collateral Pledge,20894.23,2025-10-21,APPR002,APPR004,True
1100566,ACC00208,Wire In,58105.19,2025-10-21,APPR005,APPR013,True
1100567,ACC00010,Collateral Return,61266.96,2025-10-21,APPR007,APPR005,True
1100568,ACC00047,Collateral Pledge,46132.56,2025-10-21,APPR009,,True
1100569,ACC00604,Wire In,162196.48,2025-10-21,APPR013,APPR012,True
1100570,ACC00579,Wire Out,62736.48,2025-10-21,APPR001,APPR014,True
1100571,ACC00466,Collateral Pledge,30682.25,2025-10-21,APPR001,APPR006,True
1100572,ACC00005,Wire Out,157373.92,2025-10-21,APPR009,APPR012,True
1100573,ACC00475,Wire In,89740.19,2025-10-21,APPR002,,True
1100574,ACC00565,Wire Out,46676.97,2025-10-21,APPR004,APPR008,True
1100575,ACC00373,Wire Out,926516.07,2025-10-21,APPR007,APPR003,True
1100576,ACC00134,Collateral Pledge,21464.14,2025-10-21,APPR008,,True
1100577,ACC00571,Wire In,151083.25,2025-10-21,APPR002,APPR011,False
1100578,ACC00260,Wire Out,24386.17,2025-10-21,APPR006,APPR002,True
1100579,ACC00273,Collateral Return,498907.42,2025-10-21,APPR005,APPR010,True
1100580,ACC00787,Wire In,97854.88,2025-10-21,APPR005,,True
1100581,ACC00081,Collateral Pledge,7852.44,2025-10-21,APPR006,,True
1100582,ACC00766,Collateral Return,208919.01,2025-10-21,APPR010,APPR003,False
1100583,ACC00845,Wire Out,329341.29,2025-10-22,APPR010,APPR011,True
1100584,ACC00771,Collateral Pledge,455481.02,2025-10-22,APPR011,APPR004,True
1100585,ACC00814,Wire In,120845.69,2025-10-22,APPR011,APPR004,True
1100586,ACC00649,Wire Out,65487.99,2025-10-22,APPR002,,True
1100587,ACC00395,Wire Out,93986.41,2025-10-22,APPR013,,True
1100588,ACC00189,Collateral Return,234582.97,2025-10-22,APPR005,,True
1100589,ACC00447,Collateral Pledge,191936.13,2025-10-22,APPR013,,True
1100590,ACC00394,Wire Out,333916.64,2025-10-22,APPR010,APPR005,True
1100591,ACC00814,Wire In,56600.88,2025-10-22,APPR012,,True
1100592,ACC00493,Wire Out,541987.68,2025-10-22,APPR001,APPR005,True
1100593,ACC00806,Wire Out,15022.59,2025-10-22,APPR002,,True
1100594,ACC00017,Wire In,82657.81,2025-10-22,APPR006,,True
1100595,ACC00442,Collateral Pledge,8846.4,2025-10-22,APPR004,APPR003,True
1100596,ACC00400,Wire Out,1014714.74,2025-10-22,APPR006,,True
1100597,ACC00700,Wire In,79940.75,2025-10-23,APPR014,,True
1100598,ACC00278,Collateral Pledge,74163.17,2025-10-23,APPR002,,True
1100599,ACC00115,Wire Out,96157.01,2025-10-23,APPR007,,True
1100600,ACC00711,Collateral Pledge,129237.54,2025-10-23,APPR006,,True
1100601,ACC00726,Wire Out,4374.35,2025-10-23,APPR007,,True
1100602,ACC00701,Wire Out,552036.92,2025-10-23,APPR007,APPR002,False
1100603,ACC00706,Collateral Pledge,166054.29,2025-10-23,APPR012,,True
1100604,ACC00206,Collateral Return,18039.9,2025-10-23,APPR001,APPR013,True
1100605,ACC00891,Wire Out,45056.39,2025-10-23,APPR008,,False
1100606,ACC00194,Collateral Return,9267.08,2025-10-23,APPR014,APPR003,True
1100607,ACC00403,Collateral Pledge,217830.02,2025-10-23,APPR004,,True
1100608,ACC00439,Wire Out,692583.62,2025-10-23,APPR010,APPR006,True
1100609,ACC00834,Collateral Pledge,234567.29,2025-10-23,APPR013,APPR002,True
1100610,ACC00545,Wire In,26360.02,2025-10-23,APPR001,,True
1100611,ACC00547,Collateral Pledge,288823.45,2025-10-23,APPR014,APPR002,True
1100612,ACC00057,Collateral Pledge,29254.48,2025-10-24,APPR013,APPR008,True
1100613,ACC00176,Collateral Return,28002.04,2025-10-24,APPR010,,True
1100614,ACC00793,Wire In,104482.6,2025-10-24,APPR007,APPR008,True
1100615,ACC00186,Collateral Pledge,25993.41,2025-10-24,APPR013,,True
1100616,ACC00215,Wire In,23908.03,2025-10-24,APPR001,,True
1100617,ACC00794,Wire Out,19405.64,2025-10-24,APPR004,APPR012,True
1100618,ACC00714,Wire Out,545342.64,2025-10-24,APPR014,APPR002,True
1100619,ACC00171,Collateral Pledge,49943.38,2025-10-24,APPR009,,True
1100620,ACC00769,Wire Out,178987.79,2025-10-24,APPR013,,True
1100621,ACC00482,Wire Out,159831.01,2025-10-24,APPR009,APPR012,True
1100622,ACC00035,Collateral Return,436616.04,2025-10-24,APPR004,APPR005,True
1100623,ACC00841,Collateral Pledge,81850.58,2025-10-24,APPR013,APPR006,True
1100624,ACC00473,Collateral Pledge,116309.87,2025-10-24,APPR011,,True
1100625,ACC00467,Collateral Return,735363.18,2025-10-24,APPR013,APPR008,False
1100626,ACC00492,Wire In,22740.73,2025-10-24,APPR004,APPR001,True
1100627,ACC00503,Wire In,18937.37,2025-10-24,APPR002,APPR009,True
1100628,ACC00060,Collateral Pledge,29060.91,2025-10-27,APPR008,APPR012,True
1100629,ACC00820,Collateral Return,58902.38,2025-10-27,APPR008,APPR004,True
1100630,ACC00774,Wire Out,47599.55,2025-10-27,APPR003,,True
1100631,ACC00105,Wire Out,138362.52,2025-10-27,APPR003,APPR013,True
1100632,ACC00717,Wire Out,100960.18,2025-10-27,APPR009,,True
1100633,ACC00078,Wire In,2731157.13,2025-10-27,APPR010,APPR005,True
1100634,ACC00099,Collateral Return,302453.22,2025-10-27,APPR001,APPR013,True
1100635,ACC00115,Wire Out,724480.24,2025-10-27,APPR004,,True
1100636,ACC00266,Wire In,500094.36,2025-10-27,APPR007,APPR004,True
1100637,ACC00479,Collateral Return,287604.98,2025-10-27,APPR008,APPR013,True
1100638,ACC00769,Wire Out,6656.2,2025-10-27,APPR002,APPR011,True
1100639,ACC00885,Collateral Pledge,65670.25,2025-10-27,APPR013,APPR011,True
1100640,ACC00602,Collateral Return,152715.86,2025-10-27,APPR009,,True
1100641,ACC00407,Wire Out,20928.38,2025-10-27,APPR014,APPR005,True
1100642,ACC00768,Collateral Return,374995.24,2025-10-28,APPR006,APPR002,True
1100643,ACC00267,Wire In,81892.37,2025-10-28,APPR003,,True
1100644,ACC00640,Wire Out,95316.71,2025-10-28,APPR010,,True
1100645,ACC00346,Wire In,198141.22,2025-10-28,APPR002,,True
1100646,ACC00884,Collateral Return,175917.19,2025-10-28,APPR006,APPR008,True
1100647,ACC00221,Collateral Return,122368.49,2025-10-28,APPR011,APPR002,True
1100648,ACC00885,Wire In,18856.03,2025-10-28,APPR003,,True
1100649,ACC00874,Wire Out,54953.04,2025-10-28,APPR014,APPR006,True
1100650,ACC00468,Wire Out,85950.53,2025-10-28,APPR003,,True
1100651,ACC00899,Wire In,247883.7,2025-10-28,APPR003,,True
1100652,ACC00336,Wire Out,95341.42,2025-10-28,APPR013,APPR008,True
1100653,ACC00661,Collateral Return,16711.51,2025-10-28,APPR010,,True
