case_id,client_id,client_risk_rating,last_review_date,next_due_date,review_completed_date,status,documents_complete,is_open,days_late
701114,CLI01278,Low,2025-04-30,2026-05-01,2026-04-26,Completed-OnTime,True,False,0.0
701115,CLI03121,Low,2025-04-30,2026-05-03,2026-05-02,Completed-OnTime,True,False,0.0
701116,CLI02146,Medium,2025-04-30,2026-04-30,2026-04-30,Completed-OnTime,True,False,0.0
701117,CLI02426,High,2025-04-30,2026-05-02,2026-05-01,Completed-OnTime,True,False,0.0
701118,CLI03131,Medium,2025-04-30,2026-05-01,2026-05-01,Completed-OnTime,True,False,0.0
701119,CLI01637,Medium,2025-04-30,2026-05-01,2026-05-01,Completed-OnTime,True,False,0.0
701120,CLI01365,Medium,2025-04-30,2026-05-04,2026-05-02,Completed-OnTime,True,False,0.0
701121,CLI03132,Medium,2025-04-30,2026-05-01,2026-04-27,Completed-OnTime,True,False,0.0
701122,CLI00790,Low,2025-04-30,2026-05-04,2026-05-04,Completed-OnTime,True,False,0.0
701123,CLI03253,Medium,2025-04-30,2026-05-02,,Open,True,True,
701124,CLI01817,Medium,2025-04-30,2026-05-01,2026-04-27,Completed-OnTime,True,False,0.0
701125,CLI01520,Low,2025-04-30,2026-05-03,2026-05-01,Completed-OnTime,True,False,0.0
701126,CLI00572,Medium,2025-04-30,2026-05-02,2026-04-29,Completed-OnTime,True,False,0.0
701127,CLI00511,Low,2025-04-30,2026-05-01,2026-04-30,Completed-OnTime,True,False,0.0
701128,CLI00576,Low,2025-04-30,2026-04-30,2026-04-30,Completed-OnTime,True,False,0.0
701129,CLI02545,Low,2025-04-30,2026-05-04,2026-06-12,Completed-Late,False,False,39.0
701130,CLI03547,Low,2025-04-30,2026-05-01,2026-04-29,Completed-OnTime,True,False,0.0
701131,CLI02243,Low,2025-04-30,2026-05-04,2026-04-29,Completed-OnTime,True,False,0.0
701132,CLI02166,High,2025-04-30,2026-05-01,2026-04-29,Completed-OnTime,True,False,0.0
701133,CLI03673,Medium,2025-04-30,2026-05-03,2026-05-01,Completed-OnTime,True,False,0.0
701134,CLI02811,Low,2025-04-30,2026-05-04,2026-04-29,Completed-OnTime,True,False,0.0
701135,CLI00931,Medium,2025-04-30,2026-05-03,2026-06-13,Completed-Late,True,False,41.0
701136,CLI00970,Low,2025-04-30,2026-05-03,2026-04-29,Completed-OnTime,True,False,0.0
701137,CLI00612,High,2025-04-30,2026-05-04,2026-04-29,Completed-OnTime,True,False,0.0
701138,CLI02942,Low,2025-04-30,2026-04-30,2026-04-27,Completed-OnTime,True,False,0.0
701139,CLI03484,Medium,2025-04-30,2026-04-30,2026-04-26,Completed-OnTime,True,False,0.0
701140,CLI00666,Low,2025-04-30,2026-05-04,2026-05-01,Completed-OnTime,True,False,0.0
701141,CLI02889,Low,2025-04-30,2026-05-01,2026-04-27,Completed-OnTime,True,False,0.0
701142,CLI00818,High,2025-04-30,2026-05-02,2026-05-02,Completed-OnTime,True,False,0.0
701143,CLI00612,Medium,2025-04-30,2026-05-01,2026-04-29,Completed-OnTime,True,False,0.0
701144,CLI01514,Medium,2025-04-30,2026-05-02,2026-05-01,Completed-OnTime,True,False,0.0
701145,CLI03321,Medium,2025-04-30,2026-05-01,2026-04-27,Completed-OnTime,True,False,0.0
701146,CLI02662,Low,2025-04-30,2026-05-01,2026-04-30,Completed-OnTime,True,False,0.0
701147,CLI01731,Medium,2025-04-30,2026-05-04,2026-05-02,Completed-OnTime,True,False,0.0
701148,CLI03384,Low,2025-04-30,2026-05-01,2026-04-27,Completed-OnTime,True,False,0.0
701149,CLI00884,Low,2025-04-30,2026-05-03,2026-04-29,Completed-OnTime,True,False,0.0
701150,CLI00222,Low,2025-04-30,2026-04-30,2026-04-30,Completed-OnTime,True,False,0.0
701151,CLI00828,Medium,2025-04-30,2026-05-02,2026-05-02,Completed-OnTime,True,False,0.0
701152,CLI00449,Medium,2025-04-30,2026-05-01,2026-04-30,Completed-OnTime,True,False,0.0
701153,CLI00454,Medium,2025-04-30,2026-05-01,2026-05-01,Completed-OnTime,True,False,0.0
701154,CLI01138,Low,2025-04-30,2026-05-02,2026-04-29,Completed-OnTime,True,False,0.0
701155,CLI01600,Low,2025-04-30,2026-05-04,2026-05-03,Completed-OnTime,True,False,0.0
701156,CLI01857,Medium,2025-04-30,2026-05-04,2026-05-02,Completed-OnTime,True,False,0.0
701157,CLI02008,Medium,2025-04-30,2026-04-30,2026-04-29,Completed-OnTime,True,False,0.0
701158,CLI00206,Low,2025-04-30,2026-04-30,2026-04-30,Completed-OnTime,True,False,0.0
701159,CLI03698,Medium,2025-04-30,2026-05-01,2026-04-30,Completed-OnTime,True,False,0.0
701160,CLI02125,Low,2025-04-30,2026-05-03,2026-05-01,Completed-OnTime,True,False,0.0
701161,CLI03796,Low,2025-04-30,2026-05-04,2026-04-29,Completed-OnTime,True,False,0.0
701162,CLI00884,Low,2025-04-30,2026-05-01,2026-04-28,Completed-OnTime,True,False,0.0
701163,CLI03256,Low,2025-04-30,2026-04-30,2026-04-25,Completed-OnTime,True,False,0.0
701164,CLI01326,Low,2025-04-30,2026-05-02,2026-04-27,Completed-OnTime,True,False,0.0
701165,CLI01573,Medium,2025-04-30,2026-05-03,2026-05-01,Completed-OnTime,True,False,0.0
701166,CLI02626,Medium,2025-04-30,2026-05-04,2026-05-03,Completed-OnTime,True,False,0.0
701167,CLI02878,Low,2025-04-30,2026-05-03,2026-04-28,Completed-OnTime,True,False,0.0
701168,CLI02580,Low,2025-04-30,2026-04-30,2026-04-25,Completed-OnTime,True,False,0.0
701169,CLI02953,Low,2025-04-30,2026-05-03,2026-05-03,Completed-OnTime,True,False,0.0
701170,CLI00086,Medium,2025-04-30,2026-05-03,2026-05-03,Completed-OnTime,True,False,0.0
701171,CLI03543,Medium,2025-04-30,2026-05-02,2026-04-28,Completed-OnTime,True,False,0.0
701172,CLI01538,Medium,2025-04-30,2026-05-02,2026-04-30,Completed-OnTime,True,False,0.0
701173,CLI03408,Medium,2025-04-30,2026-05-03,,Open,True,True,
701174,CLI01540,Low,2025-04-30,2026-05-03,2026-04-28,Completed-OnTime,True,False,0.0
701175,CLI01300,Low,2025-04-30,2026-05-01,2026-04-30,Completed-OnTime,True,False,0.0
701176,CLI01546,Low,2025-04-30,2026-05-02,2026-04-28,Completed-OnTime,True,False,0.0
701177,CLI03473,Medium,2025-04-30,2026-05-03,2026-05-01,Completed-OnTime,True,False,0.0
701178,CLI03868,Low,2025-04-30,2026-05-03,2026-05-01,Completed-OnTime,True,False,0.0
701179,CLI02803,Low,2025-04-30,2026-05-04,2026-05-03,Completed-OnTime,True,False,0.0
701180,CLI03541,Low,2025-04-30,2026-05-01,2026-04-29,Completed-OnTime,True,False,0.0
701181,CLI01600,Low,2025-04-30,2026-05-01,2026-04-29,Completed-OnTime,True,False,0.0
701182,CLI01797,Low,2025-04-30,2026-05-01,2026-04-29,Completed-OnTime,False,False,0.0
701183,CLI00351,Low,2025-04-30,2026-05-03,2026-04-30,Completed-OnTime,True,False,0.0
701184,CLI03287,Medium,2025-04-30,2026-05-01,2026-04-28,Completed-OnTime,True,False,0.0
701185,CLI03264,Low,2025-04-30,2026-05-01,2026-05-01,Completed-OnTime,True,False,0.0
701186,CLI02991,Low,2025-04-30,2026-05-04,2026-05-03,Completed-OnTime,True,False,0.0
701187,CLI00583,Low,2025-04-30,2026-05-03,2026-05-03,Completed-OnTime,True,False,0.0
701188,CLI03838,High,2025-04-30,2026-04-30,2026-04-30,Completed-OnTime,True,False,0.0
701189,CLI03336,Low,2025-04-30,2026-04-30,2026-04-29,Completed-OnTime,True,False,0.0
701190,CLI00242,Low,2025-04-30,2026-05-03,2026-04-29,Completed-OnTime,True,False,0.0
701191,CLI02830,Medium,2025-04-30,2026-05-04,2026-04-30,Completed-OnTime,True,False,0.0
701192,CLI00975,Medium,2025-04-30,2026-05-02,2026-04-27,Completed-OnTime,True,False,0.0
701193,CLI02698,Medium,2025-04-30,2026-05-03,2026-05-03,Completed-OnTime,True,False,0.0
701194,CLI01362,Low,2025-04-30,2026-05-01,,Open,True,True,
701195,CLI02737,Low,2025-04-30,2026-05-03,2026-04-29,Completed-OnTime,True,False,0.0
701196,CLI02315,Low,2025-04-30,2026-04-30,2026-04-30,Completed-OnTime,True,False,0.0
701197,CLI02630,Medium,2025-04-30,2026-05-04,2026-05-04,Completed-OnTime,True,False,0.0
701198,CLI00661,Low,2025-04-30,2026-05-04,,Open,False,True,
701199,CLI01502,Low,2025-04-30,2026-04-30,2026-04-29,Completed-OnTime,True,False,0.0
701200,CLI01979,Medium,2025-04-30,2026-04-30,2026-04-25,Completed-OnTime,True,False,0.0
701201,CLI01730,Low,2025-05-31,2026-06-03,2026-06-02,Completed-OnTime,True,False,0.0
701202,CLI01257,Medium,2025-05-31,2026-06-01,2026-06-01,Completed-OnTime,True,False,0.0
701203,CLI01882,Low,2025-05-31,2026-06-02,2026-05-31,Completed-OnTime,True,False,0.0
701204,CLI01389,Medium,2025-05-31,2026-06-03,2026-05-31,Completed-OnTime,True,False,0.0
701205,CLI01169,Low,2025-05-31,2026-06-03,2026-06-03,Completed-OnTime,True,False,0.0
701206,CLI00110,Low,2025-05-31,2026-05-31,2026-05-31,Completed-OnTime,True,False,0.0
701207,CLI03278,Low,2025-05-31,2026-05-31,2026-05-28,Completed-OnTime,False,False,0.0
701208,CLI03187,High,2025-05-31,2026-06-02,2026-05-30,Completed-OnTime,True,False,0.0
701209,CLI02517,Medium,2025-05-31,2026-06-01,2026-06-01,Completed-OnTime,True,False,0.0
701210,CLI00729,Low,2025-05-31,2026-06-02,2026-06-01,Completed-OnTime,True,False,0.0
701211,CLI02973,Low,2025-05-31,2026-05-31,2026-06-04,Completed-Late,True,False,4.0
701212,CLI01756,Medium,2025-05-31,2026-06-04,2026-05-31,Completed-OnTime,True,False,0.0
701213,CLI02434,Low,2025-05-31,2026-06-02,2026-06-01,Completed-OnTime,True,False,0.0
701214,CLI00977,Medium,2025-05-31,2026-06-02,2026-05-28,Completed-OnTime,True,False,0.0
701215,CLI00416,Medium,2025-05-31,2026-06-01,2026-05-27,Completed-OnTime,True,False,0.0
701216,CLI03684,Low,2025-05-31,2026-06-03,2026-05-31,Completed-OnTime,True,False,0.0
701217,CLI00647,Low,2025-05-31,2026-06-02,2026-05-28,Completed-OnTime,True,False,0.0
701218,CLI02721,Low,2025-05-31,2026-06-04,2026-05-31,Completed-OnTime,True,False,0.0
701219,CLI01152,Medium,2025-05-31,2026-06-01,2026-05-27,Completed-OnTime,True,False,0.0
701220,CLI00785,Low,2025-05-31,2026-06-02,2026-06-02,Completed-OnTime,True,False,0.0
701221,CLI02519,Low,2025-05-31,2026-06-02,2026-05-28,Completed-OnTime,True,False,0.0
701222,CLI03987,Medium,2025-05-31,2026-06-02,2026-05-30,Completed-OnTime,True,False,0.0
701223,CLI03160,Medium,2025-05-31,2026-06-04,2026-06-02,Completed-OnTime,True,False,0.0
701224,CLI01647,Low,2025-05-31,2026-06-03,2026-06-01,Completed-OnTime,True,False,0.0
701225,CLI00192,Low,2025-05-31,2026-06-03,2026-07-15,Completed-Late,False,False,42.0
701226,CLI02797,Low,2025-05-31,2026-06-01,2026-05-28,Completed-OnTime,True,False,0.0
701227,CLI02570,Medium,2025-05-31,2026-06-02,2026-05-28,Completed-OnTime,True,False,0.0
701228,CLI01028,Low,2025-05-31,2026-05-31,2026-05-30,Completed-OnTime,True,False,0.0
701229,CLI03774,Medium,2025-05-31,2026-06-01,2026-06-01,Completed-OnTime,True,False,0.0
701230,CLI02218,Low,2025-05-31,2026-05-31,2026-05-30,Completed-OnTime,True,False,0.0
701231,CLI02099,Medium,2025-05-31,2026-06-04,2026-05-31,Completed-OnTime,True,False,0.0
701232,CLI03550,Low,2025-05-31,2026-06-01,2026-05-28,Completed-OnTime,True,False,0.0
701233,CLI01214,Low,2025-05-31,2026-06-04,2026-05-30,Completed-OnTime,True,False,0.0
701234,CLI01175,Medium,2025-05-31,2026-05-31,2026-05-28,Completed-OnTime,True,False,0.0
701235,CLI01880,Low,2025-05-31,2026-05-31,2026-05-31,Completed-OnTime,True,False,0.0
701236,CLI02419,Low,2025-05-31,2026-06-01,2026-05-31,Completed-OnTime,True,False,0.0
701237,CLI01136,Medium,2025-05-31,2026-05-31,2026-05-27,Completed-OnTime,True,False,0.0
701238,CLI03937,Low,2025-05-31,2026-06-01,2026-05-28,Completed-OnTime,True,False,0.0
701239,CLI01519,Low,2025-05-31,2026-06-01,2026-05-31,Completed-OnTime,True,False,0.0
701240,CLI02833,Medium,2025-05-31,2026-06-03,2026-05-31,Completed-OnTime,True,False,0.0
701241,CLI01113,Medium,2025-05-31,2026-06-01,2026-05-30,Completed-OnTime,True,False,0.0
701242,CLI00261,Low,2025-05-31,2026-06-02,2026-05-31,Completed-OnTime,True,False,0.0
701243,CLI00583,Low,2025-05-31,2026-06-03,2026-06-02,Completed-OnTime,True,False,0.0
701244,CLI03762,Medium,2025-05-31,2026-06-01,2026-05-29,Completed-OnTime,True,False,0.0
701245,CLI01043,Medium,2025-05-31,2026-05-31,2026-05-30,Completed-OnTime,True,False,0.0
701246,CLI02265,Low,2025-05-31,2026-05-31,2026-05-30,Completed-OnTime,True,False,0.0
701247,CLI03018,Medium,2025-05-31,2026-06-02,2026-05-30,Completed-OnTime,True,False,0.0
701248,CLI02623,Low,2025-05-31,2026-06-01,2026-05-29,Completed-OnTime,True,False,0.0
701249,CLI03229,Low,2025-05-31,2026-05-31,2026-05-31,Completed-OnTime,True,False,0.0
701250,CLI01042,Low,2025-05-31,2026-06-01,2026-06-01,Completed-OnTime,True,False,0.0
701251,CLI00832,Medium,2025-05-31,2026-06-02,2026-05-28,Completed-OnTime,True,False,0.0
701252,CLI02399,Medium,2025-05-31,2026-05-31,2026-05-30,Completed-OnTime,True,False,0.0
701253,CLI03090,Low,2025-05-31,2026-06-01,2026-05-31,Completed-OnTime,True,False,0.0
701254,CLI02717,High,2025-05-31,2026-06-03,2026-05-31,Completed-OnTime,True,False,0.0
701255,CLI01923,Low,2025-05-31,2026-05-31,2026-05-27,Completed-OnTime,True,False,0.0
701256,CLI02693,Low,2025-05-31,2026-06-04,2026-06-03,Completed-OnTime,True,False,0.0
701257,CLI03014,Medium,2025-05-31,2026-06-01,2026-07-15,Completed-Late,True,False,44.0
701258,CLI02242,Medium,2025-05-31,2026-06-03,2026-05-31,Completed-OnTime,True,False,0.0
701259,CLI01576,High,2025-05-31,2026-06-02,2026-06-01,Completed-OnTime,True,False,0.0
701260,CLI00145,Low,2025-05-31,2026-06-01,2026-05-30,Completed-OnTime,True,False,0.0
701261,CLI02905,Medium,2025-05-31,2026-05-31,2026-05-31,Completed-OnTime,True,False,0.0
701262,CLI03626,Medium,2025-05-31,2026-06-03,2026-06-01,Completed-OnTime,True,False,0.0
701263,CLI01604,Medium,2025-05-31,2026-05-31,2026-05-28,Completed-OnTime,True,False,0.0
701264,CLI03949,Medium,2025-05-31,2026-06-02,2026-05-28,Completed-OnTime,True,False,0.0
701265,CLI00208,Low,2025-05-31,2026-06-02,2026-05-29,Completed-OnTime,True,False,0.0
701266,CLI02228,Low,2025-05-31,2026-06-01,2026-05-27,Completed-OnTime,True,False,0.0
701267,CLI02985,Low,2025-05-31,2026-06-03,2026-05-29,Completed-OnTime,True,False,0.0
701268,CLI02708,Low,2025-05-31,2026-06-04,2026-05-31,Completed-OnTime,True,False,0.0
701269,CLI01469,Low,2025-05-31,2026-06-02,2026-05-30,Completed-OnTime,True,False,0.0
701270,CLI01805,Low,2025-05-31,2026-06-03,2026-06-03,Completed-OnTime,True,False,0.0
701271,CLI00833,Low,2025-05-31,2026-06-04,2026-06-01,Completed-OnTime,False,False,0.0
701272,CLI01458,Medium,2025-05-31,2026-06-04,2026-07-01,Completed-Late,True,False,27.0
701273,CLI02587,Low,2025-05-31,2026-06-04,2026-06-04,Completed-OnTime,True,False,0.0
701274,CLI00081,Medium,2025-05-31,2026-06-01,2026-05-29,Completed-OnTime,True,False,0.0
701275,CLI00633,Low,2025-05-31,2026-06-04,2026-06-01,Completed-OnTime,True,False,0.0
701276,CLI03850,High,2025-05-31,2026-06-04,2026-06-04,Completed-OnTime,True,False,0.0
701277,CLI03880,Low,2025-05-31,2026-06-02,2026-06-01,Completed-OnTime,True,False,0.0
701278,CLI00428,Low,2025-05-31,2026-06-04,2026-06-02,Completed-OnTime,True,False,0.0
701279,CLI01037,Medium,2025-05-31,2026-06-02,2026-06-01,Completed-OnTime,True,False,0.0
701280,CLI02628,Medium,2025-05-31,2026-05-31,2026-05-29,Completed-OnTime,True,False,0.0
701281,CLI01054,Low,2025-05-31,2026-06-03,2026-06-02,Completed-OnTime,True,False,0.0
701282,CLI02332,Low,2025-05-31,2026-06-01,2026-06-01,Completed-OnTime,True,False,0.0
701283,CLI02376,Low,2025-05-31,2026-06-04,2026-06-02,Completed-OnTime,True,False,0.0
701284,CLI00806,Low,2025-05-31,2026-05-31,2026-05-28,Completed-OnTime,True,False,0.0
701285,CLI00849,Low,2025-05-31,2026-06-03,2026-05-30,Completed-OnTime,True,False,0.0
701286,CLI02799,High,2025-05-31,2026-05-31,2026-05-29,Completed-OnTime,True,False,0.0
701287,CLI02233,Medium,2025-05-31,2026-06-02,2026-06-01,Completed-OnTime,True,False,0.0
701288,CLI03199,High,2025-05-31,2026-06-01,2026-05-28,Completed-OnTime,True,False,0.0
701289,CLI00701,Low,2025-05-31,2026-06-04,2026-06-03,Completed-OnTime,True,False,0.0
701290,CLI03911,Low,2025-05-31,2026-05-31,2026-05-27,Completed-OnTime,True,False,0.0
701291,CLI03218,Medium,2025-05-31,2026-06-02,2026-06-01,Completed-OnTime,False,False,0.0
701292,CLI02810,Low,2025-05-31,2026-06-01,2026-05-31,Completed-OnTime,True,False,0.0
701293,CLI00033,Medium,2025-05-31,2026-06-04,2026-06-04,Completed-OnTime,True,False,0.0
701294,CLI03055,Low,2025-05-31,2026-06-01,2026-05-28,Completed-OnTime,True,False,0.0
701295,CLI01985,Low,2025-05-31,2026-06-01,2026-05-28,Completed-OnTime,True,False,0.0
701296,CLI03168,Low,2025-05-31,2026-05-31,2026-05-26,Completed-OnTime,True,False,0.0
701297,CLI01979,High,2025-05-31,2026-05-31,2026-05-27,Completed-OnTime,True,False,0.0
701298,CLI03113,Medium,2025-05-31,2026-06-03,2026-06-03,Completed-OnTime,True,False,0.0
701299,CLI03987,Low,2025-05-31,2026-06-01,2026-05-30,Completed-OnTime,True,False,0.0
701300,CLI02296,Low,2025-05-31,2026-05-31,2026-05-30,Completed-OnTime,True,False,0.0
701301,CLI00206,Medium,2025-05-31,2026-06-02,2026-05-28,Completed-OnTime,True,False,0.0
701302,CLI03801,Medium,2025-05-31,2026-05-31,2026-05-28,Completed-OnTime,True,False,0.0
701303,CLI00287,Low,2025-05-31,2026-05-31,2026-05-29,Completed-OnTime,True,False,0.0
701304,CLI03845,Medium,2025-05-31,2026-06-02,2026-05-30,Completed-OnTime,True,False,0.0
701305,CLI03045,Medium,2025-05-31,2026-06-02,2026-07-10,Completed-Late,True,False,38.0
701306,CLI03889,High,2025-05-31,2026-06-04,2026-05-30,Completed-OnTime,True,False,0.0
701307,CLI03983,High,2025-05-31,2026-06-01,2026-06-01,Completed-OnTime,True,False,0.0
701308,CLI02800,Low,2025-05-31,2026-06-03,2026-05-29,Completed-OnTime,True,False,0.0
701309,CLI01329,Medium,2025-05-31,2026-06-01,2026-05-27,Completed-OnTime,True,False,0.0
701310,CLI01304,Low,2025-05-31,2026-06-01,2026-05-31,Completed-OnTime,True,False,0.0
701311,CLI01329,Medium,2025-05-31,2026-06-02,2026-06-02,Completed-OnTime,True,False,0.0
701312,CLI00095,Low,2025-05-31,2026-06-04,2026-06-04,Completed-OnTime,True,False,0.0
701313,CLI01880,Medium,2025-05-31,2026-06-03,2026-06-02,Completed-OnTime,True,False,0.0
701314,CLI03969,Low,2025-05-31,2026-06-04,2026-06-01,Completed-OnTime,False,False,0.0
701315,CLI03918,Low,2025-05-31,2026-06-03,2026-05-31,Completed-OnTime,True,False,0.0
701316,CLI01527,Low,2025-05-31,2026-06-02,2026-05-30,Completed-OnTime,True,False,0.0
701317,CLI03221,Medium,2025-05-31,2026-06-01,2026-05-27,Completed-OnTime,True,False,0.0
701318,CLI01115,Low,2025-05-31,2026-06-04,2026-06-04,Completed-OnTime,True,False,0.0
701319,CLI00272,Low,2025-05-31,2026-06-04,,Open,True,True,
701320,CLI03158,Medium,2025-05-31,2026-05-31,2026-05-28,Completed-OnTime,True,False,0.0
701321,CLI00027,Medium,2025-05-31,2026-06-02,2026-05-31,Completed-OnTime,True,False,0.0
701322,CLI01463,Low,2025-05-31,2026-05-31,2026-05-26,Completed-OnTime,True,False,0.0
701323,CLI01000,Medium,2025-05-31,2026-06-01,2026-05-29,Completed-OnTime,True,False,0.0
701324,CLI03567,Low,2025-05-31,2026-06-01,2026-05-29,Completed-OnTime,True,False,0.0
701325,CLI01320,Low,2025-05-31,2026-05-31,2026-05-29,Completed-OnTime,True,False,0.0
701326,CLI01197,High,2025-05-31,2026-06-01,2026-06-01,Completed-OnTime,True,False,0.0
701327,CLI01020,Low,2025-05-31,2026-06-03,2026-06-03,Completed-OnTime,True,False,0.0
701328,CLI03917,Low,2025-05-31,2026-06-01,2026-05-27,Completed-OnTime,True,False,0.0
701329,CLI00220,Low,2025-05-31,2026-05-31,2026-05-29,Completed-OnTime,True,False,0.0
701330,CLI01341,Low,2025-05-31,2026-06-03,2026-06-01,Completed-OnTime,True,False,0.0
701331,CLI02473,Medium,2025-05-31,2026-06-03,2026-05-31,Completed-OnTime,True,False,0.0
701332,CLI01448,Low,2025-05-31,2026-06-02,2026-05-30,Completed-OnTime,True,False,0.0
701333,CLI00576,Low,2025-05-31,2026-06-02,2026-05-31,Completed-OnTime,True,False,0.0
701334,CLI03881,Low,2025-05-31,2026-05-31,2026-05-29,Completed-OnTime,True,False,0.0
701335,CLI01639,High,2025-05-31,2026-06-04,2026-06-03,Completed-OnTime,True,False,0.0
701336,CLI01453,Low,2025-05-31,2026-06-04,2026-06-03,Completed-OnTime,True,False,0.0
701337,CLI00408,Medium,2025-05-31,2026-06-02,2026-05-30,Completed-OnTime,True,False,0.0
701338,CLI01776,Low,2025-05-31,2026-06-04,2026-05-31,Completed-OnTime,True,False,0.0
701339,CLI02177,Medium,2025-05-31,2026-06-01,2026-05-30,Completed-OnTime,True,False,0.0
701340,CLI03551,Low,2025-05-31,2026-06-04,2026-06-01,Completed-OnTime,True,False,0.0
701341,CLI03141,Low,2025-05-31,2026-06-01,2026-05-27,Completed-OnTime,True,False,0.0
701342,CLI03889,Low,2025-05-31,2026-06-02,2026-05-28,Completed-OnTime,True,False,0.0
701343,CLI02703,Low,2025-05-31,2026-06-01,2026-05-29,Completed-OnTime,False,False,0.0
701344,CLI01535,Medium,2025-05-31,2026-06-04,2026-06-03,Completed-OnTime,True,False,0.0
701345,CLI02249,Low,2025-05-31,2026-06-03,2026-06-02,Completed-OnTime,True,False,0.0
701346,CLI00216,Low,2025-05-31,2026-05-31,2026-05-26,Completed-OnTime,True,False,0.0
701347,CLI02171,Medium,2025-05-31,2026-06-04,2026-06-04,Completed-OnTime,True,False,0.0
701348,CLI02433,Low,2025-05-31,2026-06-04,2026-06-01,Completed-OnTime,True,False,0.0
701349,CLI02919,Low,2025-05-31,2026-06-03,2026-06-03,Completed-OnTime,True,False,0.0
701350,CLI02375,Medium,2025-05-31,2026-05-31,2026-05-28,Completed-OnTime,True,False,0.0
701351,CLI02973,Low,2025-06-30,2026-07-03,2026-07-01,Completed-OnTime,True,False,0.0
701352,CLI03483,Medium,2025-06-30,2026-06-30,2026-06-29,Completed-OnTime,True,False,0.0
701353,CLI02670,Low,2025-06-30,2026-07-04,2026-07-03,Completed-OnTime,True,False,0.0
701354,CLI00615,Low,2025-06-30,2026-07-02,2026-07-02,Completed-OnTime,True,False,0.0
701355,CLI00374,Low,2025-06-30,2026-07-04,2026-07-01,Completed-OnTime,False,False,0.0
701356,CLI03229,Low,2025-06-30,2026-07-03,2026-08-05,Completed-Late,True,False,33.0
701357,CLI02712,Low,2025-06-30,2026-07-01,2026-06-28,Completed-OnTime,True,False,0.0
701358,CLI02885,Medium,2025-06-30,2026-07-03,2026-07-03,Completed-OnTime,True,False,0.0
701359,CLI02402,Medium,2025-06-30,2026-07-02,2026-07-23,Completed-Late,True,False,21.0
701360,CLI00576,High,2025-06-30,2026-07-02,2026-06-29,Completed-OnTime,True,False,0.0
701361,CLI01958,High,2025-06-30,2026-07-01,2026-07-01,Completed-OnTime,True,False,0.0
701362,CLI02258,Low,2025-06-30,2026-07-01,2026-07-01,Completed-OnTime,True,False,0.0
701363,CLI01742,Low,2025-06-30,2026-07-04,,Open,True,True,
701364,CLI02234,Low,2025-06-30,2026-07-01,2026-07-01,Completed-OnTime,True,False,0.0
701365,CLI02175,Low,2025-06-30,2026-07-01,2026-06-30,Completed-OnTime,False,False,0.0
701366,CLI01830,Medium,2025-06-30,2026-07-04,2026-07-04,Completed-OnTime,True,False,0.0
701367,CLI01236,Low,2025-06-30,2026-07-04,2026-06-30,Completed-OnTime,True,False,0.0
701368,CLI00627,Low,2025-06-30,2026-07-04,2026-07-25,Completed-Late,True,False,21.0
701369,CLI01148,Low,2025-06-30,2026-07-03,2026-07-03,Completed-OnTime,True,False,0.0
701370,CLI02795,High,2025-06-30,2026-07-01,2026-06-28,Completed-OnTime,True,False,0.0
701371,CLI03663,Medium,2025-06-30,2026-07-03,2026-06-30,Completed-OnTime,True,False,0.0
701372,CLI01560,Medium,2025-06-30,2026-07-01,2026-07-21,Completed-Late,True,False,20.0
701373,CLI03747,Medium,2025-06-30,2026-07-01,,Open,True,True,
701374,CLI03909,Medium,2025-06-30,2026-07-02,2026-07-02,Completed-OnTime,True,False,0.0
701375,CLI02959,Low,2025-06-30,2026-07-03,2026-07-03,Completed-OnTime,True,False,0.0
701376,CLI02238,Medium,2025-06-30,2026-06-30,2026-06-28,Completed-OnTime,True,False,0.0
701377,CLI00719,Medium,2025-06-30,2026-07-01,2026-06-28,Completed-OnTime,True,False,0.0
701378,CLI02783,Low,2025-06-30,2026-06-30,2026-06-29,Completed-OnTime,True,False,0.0
701379,CLI00778,Medium,2025-06-30,2026-07-04,2026-06-29,Completed-OnTime,True,False,0.0
701380,CLI00020,Medium,2025-06-30,2026-07-04,2026-07-01,Completed-OnTime,True,False,0.0
701381,CLI01550,Medium,2025-06-30,2026-07-01,2026-06-26,Completed-OnTime,False,False,0.0
701382,CLI01474,Low,2025-06-30,2026-07-02,2026-07-01,Completed-OnTime,True,False,0.0
701383,CLI02937,Medium,2025-06-30,2026-07-04,2026-07-04,Completed-OnTime,True,False,0.0
701384,CLI03901,Low,2025-06-30,2026-06-30,2026-06-27,Completed-OnTime,True,False,0.0
701385,CLI02310,Low,2025-06-30,2026-07-04,2026-07-02,Completed-OnTime,True,False,0.0
701386,CLI01321,Medium,2025-06-30,2026-07-04,2026-06-30,Completed-OnTime,True,False,0.0
701387,CLI00690,Medium,2025-06-30,2026-06-30,2026-06-25,Completed-OnTime,True,False,0.0
701388,CLI01495,Low,2025-06-30,2026-06-30,2026-08-12,Completed-Late,True,False,43.0
701389,CLI00471,Low,2025-06-30,2026-06-30,2026-06-27,Completed-OnTime,True,False,0.0
701390,CLI02928,Low,2025-06-30,2026-07-01,2026-06-28,Completed-OnTime,True,False,0.0
701391,CLI02244,High,2025-06-30,2026-07-03,2026-07-02,Completed-OnTime,True,False,0.0
701392,CLI03708,Medium,2025-06-30,2026-07-01,2026-06-30,Completed-OnTime,True,False,0.0
