trade_id,trade_date,account_id,client_segment,security_id,asset_class,side,quantity,execution_price,benchmark_price,order_block_id,allocation_pct,desk,trader_id,execution_timestamp,allocation_timestamp,dq_flag_null_required_field,dq_flag_out_of_range,allocation_lag_minutes,price_dev_bps
100120,2025-09-02,ACC00260,Retail-Advisory,SEC0168,Bond,BUY,16588.0,358.109,358.1611,BLK33373,0.3647,Equity,TR007,2025-09-02 14:35:00,2025-09-02 14:53:00,False,False,18.0,-1.4546526688687247
100121,2025-09-02,ACC00760,Family Office,SEC0027,ETF,BUY,11268.0,198.8642,198.831,BLK33373,0.2456,Fixed Income,TR017,2025-09-02 09:18:00,2025-09-02 09:36:00,False,False,18.0,1.6697597457148081
100122,2025-09-02,ACC00427,HNW,SEC0024,Equity,SELL,17900.0,326.6641,326.6825,BLK33374,0.6092,Fixed Income,TR023,2025-09-02 09:27:00,2025-09-02 09:50:00,False,False,23.0,-0.5632380063206796
100123,2025-09-03,ACC00163,HNW,SEC0128,Bond,BUY,4360.0,58.5755,58.5869,BLK33374,0.149,Fixed Income,TR021,2025-09-03 12:10:00,2025-09-03 12:28:00,False,False,18.0,-1.9458274802049353
100124,2025-09-03,ACC00678,Institutional,SEC0043,Equity,SELL,7211.0,139.7282,139.7555,BLK33374,0.2439,Fixed Income,TR003,2025-09-03 13:52:00,2025-09-03 14:12:00,False,False,20.0,-1.9534114936460596
100125,2025-09-03,ACC00189,HNW,SEC0161,Bond,BUY,2527.0,427.8881,427.6673,BLK33375,0.1572,Equity,TR002,2025-09-03 13:31:00,2025-09-03 13:44:00,False,False,13.0,5.162891808655863
100126,2025-09-03,ACC00860,Institutional,SEC0152,ETF,BUY,11579.0,404.8517,405.0336,BLK33375,0.6776,Equity,TR024,2025-09-03 10:29:00,2025-09-03 10:38:00,False,False,9.0,-4.4909854392323165
100127,2025-09-03,ACC00600,Institutional,SEC0164,Bond,BUY,2648.0,167.4359,167.332,BLK33375,0.1517,Alternatives,TR009,2025-09-03 13:51:00,2025-09-03 14:08:00,False,False,17.0,6.209212822413531
100128,2025-09-03,ACC00262,Institutional,SEC0263,Bond,BUY,18542.0,466.7707,467.062,BLK33376,0.4345,Fixed Income,TR012,2025-09-03 10:26:00,2025-09-03 10:37:00,False,False,11.0,-6.236859346297391
100129,2025-09-03,ACC00702,Retail-Advisory,SEC0225,Equity,SELL,6980.0,195.4728,195.5105,BLK33376,0.1755,Fixed Income,TR006,2025-09-03 12:42:00,2025-09-03 13:06:00,False,False,24.0,-1.9282851816143356
100130,2025-09-03,ACC00094,Family Office,SEC0369,Equity,SELL,16553.0,464.5877,464.4774,BLK33376,0.4016,Alternatives,TR010,2025-09-03 14:03:00,2025-09-03 14:27:00,False,False,24.0,2.3747118804918212
100131,2025-09-03,ACC00183,Retail-Advisory,SEC0186,Equity,SELL,866.0,343.3753,343.4052,BLK33377,0.0331,Alternatives,TR012,2025-09-03 11:43:00,2025-09-03 11:51:00,False,False,8.0,-0.8706915329179005
100132,2025-09-03,ACC00135,HNW,SEC0199,ETF,SELL,6681.0,440.7395,440.5942,BLK33377,0.2488,Fixed Income,TR019,2025-09-03 09:15:00,2025-09-03 09:28:00,False,False,13.0,3.297819172381756
100133,2025-09-03,ACC00351,Retail-Advisory,SEC0324,Derivative,BUY,19275.0,429.0988,429.2646,BLK33377,0.7166,Equity,TR003,2025-09-03 14:51:00,2025-09-03 14:56:00,False,False,5.0,-3.862419589222829
100134,2025-09-03,ACC00199,Institutional,SEC0335,Bond,SELL,19644.0,307.1919,307.5336,BLK33378,0.4293,Multi-Asset,TR020,2025-09-03 09:24:00,2025-09-03 09:48:00,False,False,24.0,-11.110981044022605
100135,2025-09-03,ACC00103,Institutional,SEC0151,Equity,SELL,17499.0,21.7326,21.7455,BLK33378,0.3697,Equity,TR017,2025-09-03 11:40:00,2025-09-03 11:58:00,False,False,18.0,-5.932261847277992
100136,2025-09-03,ACC00461,Retail-Advisory,SEC0378,Equity,SELL,9288.0,265.8897,265.9029,BLK33378,0.2054,Alternatives,TR003,2025-09-03 12:11:00,2025-09-03 12:17:00,False,False,6.0,-0.496421814127768
100137,2025-09-03,ACC00328,Institutional,SEC0015,ETF,BUY,19490.0,49.614,49.5603,BLK33379,0.3618,Equity,TR011,2025-09-03 14:37:00,2025-09-03 14:42:00,False,False,5.0,10.835285500692933
100138,2025-09-03,ACC00685,Retail-Advisory,SEC0335,Derivative,BUY,19178.0,29.8065,29.7956,BLK33379,0.3476,Equity,TR023,2025-09-03 12:53:00,2025-09-03 13:03:00,False,False,10.0,3.6582582663210226
100139,2025-09-03,ACC00890,HNW,SEC0026,Equity,BUY,16710.0,86.3038,86.3213,BLK33379,0.3035,Alternatives,TR011,2025-09-03 14:33:00,2025-09-03 14:55:00,False,False,22.0,-2.0273095979785167
100140,2025-09-03,ACC00115,Family Office,SEC0390,Equity,SELL,3868.0,150.243,150.1632,BLK33380,0.2815,Equity,TR020,2025-09-03 13:51:00,2025-09-03 14:07:00,False,False,16.0,5.3142181306742176
100141,2025-09-03,ACC00688,Family Office,SEC0193,ETF,SELL,2626.0,399.9648,399.9364,BLK33380,0.1879,Multi-Asset,TR017,2025-09-03 14:53:00,2025-09-03 15:06:00,False,False,13.0,0.7101129079531967
100142,2025-09-03,ACC00751,Institutional,SEC0245,Equity,BUY,7295.0,201.7507,201.8384,BLK33380,0.5192,Fixed Income,TR023,2025-09-03 12:46:00,2025-09-03 12:53:00,False,False,7.0,-4.345060206581717
100143,2025-09-03,ACC00507,HNW,SEC0020,Equity,SELL,4195.0,488.0751,488.1107,BLK33381,0.2769,Equity,TR006,2025-09-03 12:55:00,2025-09-03 12:58:00,False,False,3.0,-0.7293427495030961
100144,2025-09-03,ACC00776,HNW,SEC0247,Equity,BUY,3982.0,288.6744,288.5992,BLK33381,0.2582,Fixed Income,TR020,2025-09-03 12:36:00,2025-09-03 12:51:00,False,False,15.0,2.60568982866187
100145,2025-09-03,ACC00112,Family Office,SEC0216,ETF,BUY,7023.0,54.4054,54.3837,BLK33381,0.4567,Multi-Asset,TR019,2025-09-03 12:55:00,2025-09-03 13:05:00,False,False,10.0,3.990166171114271
100146,2025-09-03,ACC00686,HNW,SEC0075,Equity,BUY,13098.0,339.8234,339.6982,BLK33382,0.3593,Fixed Income,TR023,2025-09-03 13:42:00,2025-09-03 14:02:00,False,False,20.0,3.6856244749017404
100147,2025-09-03,ACC00875,HNW,SEC0027,Bond,SELL,10439.0,258.7083,259.0145,BLK33382,0.2917,Alternatives,TR011,2025-09-03 09:28:00,2025-09-03 09:53:00,False,False,25.0,-11.821731987977115
100148,2025-09-03,ACC00721,Retail-Advisory,SEC0329,Equity,SELL,12788.0,34.9296,34.9084,BLK33382,0.3546,Multi-Asset,TR002,2025-09-03 11:52:00,2025-09-03 12:12:00,False,False,20.0,6.073036862187991
100149,2025-09-03,ACC00837,Retail-Advisory,SEC0384,ETF,SELL,8620.0,322.6007,322.589,BLK33383,0.2036,Multi-Asset,TR017,2025-09-03 10:20:00,2025-09-03 10:42:00,False,False,22.0,0.3626906063138829
100150,2025-09-03,ACC00348,Institutional,SEC0080,Equity,SELL,16261.0,257.6832,257.8235,BLK33383,0.384,Multi-Asset,TR004,2025-09-03 12:12:00,2025-09-03 12:23:00,False,False,11.0,-5.441707214432538
100151,2025-09-03,ACC00295,Retail-Advisory,SEC0212,ETF,BUY,17904.0,143.4837,143.5674,BLK33383,0.4208,Fixed Income,TR007,2025-09-03 13:09:00,2025-09-03 13:21:00,False,False,12.0,-5.830014334730115
100152,2025-09-03,ACC00344,Family Office,SEC0051,ETF,BUY,14192.0,95.7859,95.8385,BLK33384,0.5711,Equity,TR008,2025-09-03 13:08:00,2025-09-03 13:16:00,False,False,8.0,-5.488399755839063
100153,2025-09-03,ACC00249,Retail-Advisory,SEC0097,ETF,BUY,1491.0,245.6372,245.7503,BLK33384,0.0659,Multi-Asset,TR020,2025-09-03 09:48:00,2025-09-03 10:01:00,False,False,13.0,-4.602232428607528
100154,2025-09-03,ACC00013,Institutional,SEC0176,Equity,BUY,9402.0,202.1059,202.1094,BLK33384,0.3801,Fixed Income,TR004,2025-09-03 10:18:00,2025-09-03 10:29:00,False,False,11.0,-0.1731735386875871
100155,2025-09-03,ACC00424,Institutional,SEC0245,Equity,SELL,4796.0,384.1477,383.9462,BLK33385,0.2051,Multi-Asset,TR024,2025-09-03 12:37:00,2025-09-03 12:55:00,False,False,18.0,5.248131118370491
100156,2025-09-03,ACC00406,Family Office,SEC0227,ETF,SELL,15849.0,235.8403,235.8564,BLK33385,0.6968,Fixed Income,TR010,2025-09-03 12:28:00,2025-09-03 12:42:00,False,False,14.0,-0.6826187459824898
100157,2025-09-03,ACC00145,Retail-Advisory,SEC0126,ETF,SELL,2262.0,120.2559,120.3371,BLK33385,0.0961,Alternatives,TR022,2025-09-03 13:58:00,2025-09-03 14:03:00,False,False,5.0,-6.747711221228508
100158,2025-09-03,ACC00672,Institutional,SEC0024,Equity,SELL,12165.0,469.8636,470.0146,BLK33386,0.3558,Equity,TR005,2025-09-03 12:17:00,2025-09-03 12:24:00,False,False,7.0,-3.212666159731073
100159,2025-09-03,ACC00692,Family Office,SEC0056,Equity,BUY,-16699.0,343.9575,343.8514,BLK33386,0.4925,Multi-Asset,TR022,2025-09-03 10:47:00,2025-09-03 11:12:00,False,True,25.0,3.085635248248791
100160,2025-09-03,ACC00698,Retail-Advisory,SEC0310,ETF,BUY,4781.0,145.351,145.3416,BLK33386,0.1367,Fixed Income,TR007,2025-09-03 09:25:00,2025-09-03 09:45:00,False,False,20.0,0.6467522030856554
100161,2025-09-03,ACC00467,Family Office,SEC0291,Equity,SELL,16719.0,113.6551,114.4067,BLK33387,0.626,Multi-Asset,TR022,2025-09-03 14:52:00,2025-09-03 14:55:00,False,False,3.0,-65.6954531509078
100162,2025-09-03,ACC00775,Family Office,SEC0211,Equity,BUY,6833.0,191.9805,192.0562,BLK33387,0.2552,Alternatives,TR018,2025-09-03 13:33:00,2025-09-03 13:45:00,False,False,12.0,-3.9415546074525816
100163,2025-09-03,ACC00088,Retail-Advisory,SEC0166,Derivative,SELL,3379.0,207.7747,207.6437,BLK33387,0.1319,Multi-Asset,TR024,2025-09-03 11:58:00,2025-09-03 12:18:00,False,False,20.0,6.308883919907045
100164,2025-09-03,ACC00247,HNW,SEC0048,Equity,BUY,8130.0,151.8074,151.8206,BLK33388,0.2707,Fixed Income,TR015,2025-09-03 11:31:00,2025-09-03 11:53:00,False,False,22.0,-0.8694472291646764
100165,2025-09-03,ACC00575,Institutional,SEC0173,ETF,BUY,10317.0,120.1134,120.0978,BLK33388,0.3345,Fixed Income,TR019,2025-09-03 11:15:00,2025-09-03 11:17:00,False,False,2.0,1.298941362788666
100166,2025-09-03,ACC00557,HNW,SEC0215,ETF,BUY,12323.0,425.7705,425.7066,BLK33388,0.4046,Alternatives,TR003,2025-09-03 14:50:00,2025-09-03 15:14:00,False,False,24.0,1.5010338106114982
100167,2025-09-03,ACC00738,Retail-Advisory,SEC0065,ETF,BUY,3264.0,366.9049,366.9037,BLK33389,0.1076,Alternatives,TR002,2025-09-03 14:11:00,2025-09-03 14:26:00,False,False,15.0,0.032706129700599704
100168,2025-09-03,ACC00821,Retail-Advisory,SEC0319,Equity,BUY,19737.0,256.5287,256.4087,BLK33389,0.6963,Multi-Asset,TR024,2025-09-03 10:50:00,2025-09-03 11:02:00,False,False,12.0,4.680028407772612
100169,2025-09-03,ACC00885,Family Office,SEC0157,Bond,SELL,5134.0,102.3077,102.3798,BLK33389,0.1737,Equity,TR004,2025-09-03 12:00:00,2025-09-03 12:20:00,False,False,20.0,-7.04240484939471
100170,2025-09-03,ACC00345,Institutional,SEC0244,Bond,SELL,1513.0,55.9658,55.9658,BLK33390,0.0612,Fixed Income,TR015,2025-09-03 14:05:00,2025-09-03 14:14:00,False,False,9.0,0.0
100171,2025-09-04,ACC00507,HNW,SEC0242,Equity,SELL,4784.0,332.6183,332.6556,BLK33390,0.2062,Alternatives,TR008,2025-09-04 12:26:00,2025-09-04 12:33:00,False,False,7.0,-1.1212797860615031
100172,2025-09-04,ACC00232,Institutional,SEC0210,Equity,BUY,16383.0,25.1463,25.1375,BLK33390,0.7192,Fixed Income,TR013,2025-09-04 14:51:00,2025-09-04 14:54:00,False,False,3.0,3.5007458975637222
100173,2025-09-04,ACC00862,HNW,SEC0177,ETF,SELL,6029.0,270.5902,270.3334,BLK33391,0.1987,Alternatives,TR009,2025-09-04 10:46:00,2025-09-04 10:53:00,False,False,7.0,9.49938113455453
100174,2025-09-04,ACC00730,HNW,SEC0024,ETF,SELL,18567.0,243.3309,243.3056,BLK33391,0.6161,Multi-Asset,TR021,2025-09-04 12:18:00,2025-09-04 12:25:00,False,False,7.0,1.0398445411867068
100175,2025-09-04,ACC00081,Family Office,SEC0075,Equity,SELL,5335.0,452.3218,452.4174,BLK33391,0.1717,Fixed Income,TR004,2025-09-04 14:48:00,2025-09-04 14:54:00,False,False,6.0,-2.113092909335281
100176,2025-09-04,ACC00794,Institutional,SEC0123,Derivative,BUY,1845.0,74.9297,74.9456,BLK33392,0.0689,Equity,TR010,2025-09-04 09:05:00,2025-09-04 09:27:00,False,False,22.0,-2.1215388228264267
100177,2025-09-04,ACC00139,Institutional,SEC0302,ETF,SELL,8349.0,179.5577,179.5713,BLK33392,0.2844,Multi-Asset,TR011,2025-09-04 11:24:00,2025-09-04 11:46:00,False,False,22.0,-0.7573593330335485
100178,2025-09-04,ACC00620,Family Office,SEC0260,Equity,SELL,19062.0,429.6946,429.6407,BLK33392,0.6548,Equity,TR011,2025-09-04 13:12:00,2025-09-04 13:21:00,False,False,9.0,1.254536639568801
100179,2025-09-04,ACC00624,HNW,SEC0247,Bond,BUY,5049.0,281.8553,281.5999,BLK33393,0.124,Alternatives,TR008,2025-09-04 10:09:00,2025-09-04 10:27:00,False,False,18.0,9.06960549346817
100180,2025-09-04,ACC00214,Retail-Advisory,SEC0338,Equity,SELL,15050.0,210.4981,210.4272,BLK33393,0.3765,Multi-Asset,TR019,2025-09-04 11:19:00,2025-09-04 11:32:00,False,False,13.0,3.3693362835220273
100181,2025-09-04,ACC00542,Institutional,SEC0399,ETF,SELL,19222.0,254.6354,254.6052,BLK33393,0.495,Alternatives,TR016,2025-09-04 11:54:00,2025-09-04 12:08:00,False,False,14.0,1.1861501650401396
100182,2025-09-04,ACC00163,HNW,SEC0170,Bond,BUY,13405.0,461.8496,461.6256,BLK33394,0.3975,Multi-Asset,TR015,2025-09-04 11:57:00,2025-09-04 12:24:00,False,False,27.0,4.852417196966319
100183,2025-09-04,ACC00847,HNW,SEC0386,Equity,BUY,12958.0,386.8785,386.9289,BLK33394,0.379,Equity,TR003,2025-09-04 11:12:00,2025-09-04 11:28:00,False,False,16.0,-1.3025648898292332
100184,2025-09-04,ACC00680,Institutional,SEC0197,Equity,SELL,7966.0,211.8438,212.0067,BLK33394,0.2315,Equity,TR004,2025-09-04 12:14:00,2025-09-04 12:39:00,False,False,25.0,-7.683719429622158
100185,2025-09-04,ACC00474,Institutional,SEC0137,Equity,SELL,14538.0,132.6877,132.7122,BLK33395,0.6733,Alternatives,TR003,2025-09-04 10:44:00,2025-09-04 11:11:00,False,False,27.0,-1.8461000571152528
100186,2025-09-04,ACC00886,Retail-Advisory,SEC0367,ETF,SELL,6516.0,269.0579,268.9854,BLK33395,0.304,Multi-Asset,TR011,2025-09-04 10:55:00,2025-09-04 11:08:00,False,False,13.0,2.695313574639772
100187,2025-09-04,ACC00674,Retail-Advisory,SEC0323,Equity,SELL,851.0,278.1784,278.1686,BLK33395,0.0374,Alternatives,TR017,2025-09-04 10:33:00,2025-09-04 10:51:00,False,False,18.0,0.35230432191067806
100188,2025-09-04,ACC00020,Institutional,SEC0390,Equity,BUY,8658.0,426.4074,426.7552,BLK33396,0.2472,Fixed Income,TR005,2025-09-04 10:06:00,2025-09-04 10:27:00,False,False,21.0,-8.149871401684305
100189,2025-09-04,ACC00140,HNW,SEC0208,Bond,BUY,17846.0,41.8123,41.8239,BLK33396,0.5302,Fixed Income,TR003,2025-09-04 10:47:00,2025-09-04 10:49:00,False,False,2.0,-2.7735337928795225
100190,2025-09-04,ACC00494,HNW,SEC0272,Equity,BUY,7714.0,403.374,403.3486,BLK33396,0.2107,Multi-Asset,TR009,2025-09-04 09:32:00,2025-09-04 09:38:00,False,False,6.0,0.6297282301227124
100191,2025-09-04,ACC00324,Family Office,SEC0296,Bond,BUY,2905.0,303.497,303.7191,BLK33397,0.1154,Equity,TR019,2025-09-04 13:33:00,2025-09-04 13:42:00,False,False,9.0,-7.312678063381978
100192,2025-09-04,ACC00729,Retail-Advisory,SEC0089,Equity,BUY,9692.0,19.0365,19.0345,BLK33397,0.3842,Equity,TR013,2025-09-04 13:14:00,2025-09-04 13:31:00,False,False,17.0,1.050723685938108
100193,2025-09-04,ACC00159,HNW,SEC0056,Bond,BUY,12454.0,130.2971,130.3274,BLK33397,0.493,Multi-Asset,TR002,2025-09-04 12:33:00,2025-09-04 12:46:00,False,False,13.0,-2.3249140242198565
100194,2025-09-04,ACC00873,Retail-Advisory,SEC0079,Equity,SELL,12210.0,18.7432,18.7519,BLK33398,0.3795,Alternatives,TR018,2025-09-04 14:30:00,2025-09-04 14:32:00,False,False,2.0,-4.639529860972749
100195,2025-09-04,ACC00139,HNW,SEC0265,Bond,SELL,15807.0,425.8769,426.3967,BLK33398,0.4969,Alternatives,TR013,2025-09-04 09:28:00,2025-09-04 09:40:00,False,False,12.0,-12.190525864764712
100196,2025-09-04,ACC00332,Retail-Advisory,SEC0388,ETF,BUY,3749.0,241.3945,241.5097,BLK33398,0.1244,Multi-Asset,TR001,2025-09-04 14:54:00,2025-09-04 15:21:00,False,False,27.0,-4.769994745553314
100197,2025-09-04,ACC00218,Institutional,SEC0236,Bond,BUY,11903.0,369.969,369.7317,BLK33399,0.4874,Equity,TR019,2025-09-04 14:38:00,2025-09-04 14:49:00,False,False,11.0,6.418167552309005
100198,2025-09-04,ACC00065,Institutional,SEC0166,Equity,SELL,1991.0,493.4271,493.7832,BLK33399,0.0916,Multi-Asset,TR008,2025-09-04 13:39:00,2025-09-04 13:58:00,False,False,19.0,-7.2116669825953235
100199,2025-09-04,ACC00586,Family Office,SEC0076,Equity,SELL,10278.0,424.2188,424.3927,BLK33399,0.4233,Fixed Income,TR007,2025-09-04 11:02:00,2025-09-04 11:15:00,False,False,13.0,-4.0976199637741955
100200,2025-09-04,ACC00397,Institutional,SEC0276,Bond,SELL,5728.0,84.8347,84.8182,BLK33400,0.3867,Equity,TR006,2025-09-04 09:31:00,2025-09-04 09:40:00,False,False,9.0,1.9453372035711107
100201,2025-09-04,ACC00224,Retail-Advisory,SEC0134,Equity,SELL,8571.0,311.145,311.0492,BLK33400,0.5857,Fixed Income,TR011,2025-09-04 09:44:00,2025-09-04 09:48:00,False,False,4.0,3.0798986141098257
100202,2025-09-04,ACC00379,Institutional,SEC0295,ETF,BUY,216.0,269.8849,269.9162,BLK33400,0.0116,Fixed Income,TR021,2025-09-04 11:37:00,2025-09-04 11:52:00,False,False,15.0,-1.15961917069029
100203,2025-09-04,ACC00836,HNW,SEC0393,ETF,SELL,6559.0,304.7205,304.6727,BLK33401,0.2042,Equity,TR007,2025-09-04 09:45:00,2025-09-04 10:07:00,False,False,22.0,1.5688967209728728
100204,2025-09-04,ACC00758,Retail-Advisory,SEC0205,Equity,BUY,19200.0,81.941,81.9042,BLK33401,0.6,Alternatives,TR003,2025-09-04 12:11:00,2025-09-04 12:13:00,False,False,2.0,4.493054080254675
100205,2025-09-04,ACC00082,HNW,SEC0219,Derivative,BUY,5892.0,74.1986,74.1514,BLK33401,0.1898,Fixed Income,TR002,2025-09-04 11:58:00,2025-09-04 12:06:00,False,False,8.0,6.365355205701267
100206,2025-09-04,ACC00770,HNW,SEC0345,Bond,SELL,19741.0,136.7565,136.8295,BLK33402,0.6125,Fixed Income,TR010,2025-09-04 14:09:00,2025-09-04 14:22:00,False,False,13.0,-5.335106830033546
100207,2025-09-04,ACC00164,Institutional,SEC0203,Derivative,SELL,4612.0,157.6935,157.6863,BLK33402,0.1412,Fixed Income,TR012,2025-09-04 10:33:00,2025-09-04 10:40:00,False,False,7.0,0.4566027613059373
100208,2025-09-04,ACC00193,Institutional,SEC0017,Equity,BUY,8070.0,361.0091,361.2084,BLK33402,0.2421,Multi-Asset,TR007,2025-09-04 11:05:00,2025-09-04 11:29:00,False,False,24.0,-5.517590399337164
100209,2025-09-04,ACC00546,Institutional,SEC0061,Equity,BUY,11334.0,70.74,70.7296,BLK33403,0.279,Alternatives,TR006,2025-09-04 11:17:00,2025-09-04 11:39:00,False,False,22.0,1.4703886350255018
100210,2025-09-04,ACC00013,Institutional,SEC0030,Derivative,SELL,9824.0,89.7886,89.7997,BLK33403,0.2453,Multi-Asset,TR009,2025-09-04 11:46:00,2025-09-04 11:52:00,False,False,6.0,-1.2360843076312058
100211,2025-09-04,ACC00347,Retail-Advisory,SEC0392,Equity,BUY,18901.0,127.7249,127.722,BLK33403,0.4639,Alternatives,TR011,2025-09-04 09:16:00,2025-09-04 09:23:00,False,False,7.0,0.22705563646129917
100212,2025-09-04,ACC00479,Institutional,SEC0373,Equity,BUY,12125.0,109.0806,109.036,BLK33404,0.4308,Fixed Income,TR020,2025-09-04 09:20:00,2025-09-04 09:46:00,False,False,26.0,4.09039216405615
100213,2025-09-04,ACC00836,HNW,SEC0197,ETF,SELL,14695.0,448.8142,448.7972,BLK33404,0.5297,Fixed Income,TR002,2025-09-04 14:42:00,2025-09-04 15:04:00,False,False,22.0,0.3787902420080328
100214,2025-09-04,ACC00771,Family Office,SEC0139,ETF,SELL,822.0,331.5154,331.5525,BLK33404,0.0204,Equity,TR013,2025-09-04 09:43:00,2025-09-04 10:05:00,False,False,22.0,-1.1189781407170647
100215,2025-09-04,ACC00244,Family Office,SEC0344,Equity,BUY,,229.6709,229.6259,BLK33405,0.3803,Equity,TR005,2025-09-04 09:50:00,2025-09-04 10:03:00,True,False,13.0,1.9597092488254808
100216,2025-09-04,ACC00509,Family Office,SEC0220,Equity,BUY,14833.0,214.6918,214.6942,BLK33405,0.3282,Alternatives,TR015,2025-09-04 12:02:00,2025-09-04 12:07:00,False,False,5.0,-0.11178690435020633
100217,2025-09-04,ACC00153,Institutional,SEC0091,Equity,SELL,13422.0,394.3877,394.5138,BLK33405,0.3042,Fixed Income,TR014,2025-09-04 14:09:00,2025-09-04 14:14:00,False,False,5.0,-3.1963393929441275
100218,2025-09-04,ACC00734,Institutional,SEC0005,Equity,SELL,3403.0,66.4221,66.4412,BLK33406,0.1699,Alternatives,TR005,2025-09-04 14:15:00,2025-09-04 14:18:00,False,False,3.0,-2.874722310854495
100219,2025-09-04,ACC00529,Retail-Advisory,SEC0134,Equity,SELL,1489.0,68.158,68.1519,BLK33406,0.0734,Equity,TR003,2025-09-04 12:15:00,2025-09-04 12:21:00,False,False,6.0,0.8950594187401301
100220,2025-09-04,ACC00079,Institutional,SEC0359,Equity,BUY,14286.0,500.1452,499.885,BLK33406,0.7495,Multi-Asset,TR023,2025-09-04 09:15:00,2025-09-04 09:29:00,False,False,14.0,5.205197195354883
100221,2025-09-04,ACC00228,Retail-Advisory,SEC0191,ETF,SELL,6952.0,184.0087,184.0308,BLK33407,0.2642,Equity,TR021,2025-09-04 10:18:00,2025-09-04 10:24:00,False,False,6.0,-1.200885938657805
100222,2025-09-04,ACC00788,Retail-Advisory,SEC0195,Equity,BUY,2418.0,175.9866,176.1178,BLK33407,0.0807,Multi-Asset,TR010,2025-09-04 12:47:00,2025-09-04 13:13:00,False,False,26.0,-7.449559329038771
100223,2025-09-04,ACC00178,Family Office,SEC0278,Equity,BUY,17400.0,155.4035,155.4656,BLK33407,0.6591,Equity,TR005,2025-09-04 12:32:00,2025-09-04 12:40:00,False,False,8.0,-3.99445279212808
100224,2025-09-04,ACC00470,Institutional,SEC0050,Equity,SELL,4965.0,271.6237,271.6138,BLK33408,0.1335,Fixed Income,TR008,2025-09-04 11:17:00,2025-09-04 11:34:00,False,False,17.0,0.36448810774559914
100225,2025-09-04,ACC00114,Family Office,SEC0282,Equity,SELL,14248.0,352.358,352.176,BLK33408,0.4051,Alternatives,TR001,2025-09-04 11:01:00,2025-09-04 11:05:00,False,False,4.0,5.1678706101499365
100226,2025-09-04,ACC00033,HNW,SEC0040,ETF,SELL,16698.0,318.1954,318.1845,BLK33408,0.4635,Alternatives,TR002,2025-09-04 14:34:00,2025-09-04 14:57:00,False,False,23.0,0.34256854120776975
100227,2025-09-04,ACC00085,Retail-Advisory,SEC0198,ETF,BUY,15035.0,215.7979,215.909,BLK33409,0.3837,Multi-Asset,TR017,2025-09-04 12:41:00,2025-09-04 13:01:00,False,False,20.0,-5.145686377130797
100228,2025-09-04,ACC00036,Retail-Advisory,SEC0030,Equity,SELL,5574.0,486.0433,486.3144,BLK33409,0.1276,Alternatives,TR017,2025-09-04 10:12:00,2025-09-04 10:21:00,False,False,9.0,-5.57458302694697
100229,2025-09-04,ACC00292,Retail-Advisory,SEC0314,Equity,BUY,19115.0,475.0764,474.9481,BLK33409,0.5051,Multi-Asset,TR003,2025-09-04 13:14:00,2025-09-04 13:28:00,False,False,14.0,2.7013477893683002
100230,2025-09-04,ACC00259,Retail-Advisory,SEC0110,Bond,BUY,12698.0,497.5821,497.5546,BLK33410,0.3788,Multi-Asset,TR004,2025-09-04 14:00:00,2025-09-04 14:06:00,False,False,6.0,0.55270316061859
100231,2025-09-04,ACC00887,HNW,SEC0133,Bond,SELL,12347.0,25.9769,25.9703,BLK33410,0.3763,Equity,TR010,2025-09-04 14:44:00,2025-09-04 14:48:00,False,False,4.0,2.541364558745501
100232,2025-09-04,ACC00621,HNW,SEC0084,Bond,BUY,8468.0,294.5449,294.4148,BLK33410,0.2532,Equity,TR003,2025-09-04 11:18:00,2025-09-04 11:23:00,False,False,5.0,4.418935461123909
100233,2025-09-04,ACC00060,Family Office,SEC0396,Bond,BUY,13103.0,,93.4564,BLK33411,0.4828,Alternatives,TR001,2025-09-04 09:55:00,2025-09-04 10:04:00,True,False,9.0,
100234,2025-09-04,ACC00716,Retail-Advisory,SEC0354,Equity,SELL,6086.0,37.54,37.5815,BLK33411,0.2292,Alternatives,TR007,2025-09-04 09:27:00,2025-09-04 09:43:00,False,False,16.0,-11.04266726980009
